dataset,model_family,variant_name,imbalance_strategy,calibration_type,fit_seconds,fn_cost,fp_cost,review_cost,calibration_fit_split,policy_selection_split,test_set_used_for_selection,new_features_created,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,validation_best_binary_cost,validation_best_manual_review_cost,validation_best_manual_review_rate,calibration_val_roc_auc,calibration_val_pr_auc,calibration_val_brier,calibration_val_ece
taiwan,XGBoost,xgboost_spw_3_mds_5,scale_pos_weight=3; max_delta_step=5,isotonic,0.5655054999515414,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7831986603604442,0.5349553346091097,0.13432215011326992,0.005844427926408557,3234.0,2709.5,0.2971666666666667,0.7841568308733398,0.5304854598569314,0.13424952584126634,3.7007434154171884e-18
taiwan,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,uncalibrated,0.5523843000410125,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7862373290033288,0.5631255538870827,0.18052274878583477,0.20018082069434848,3190.0,2675.0,0.297,0.7795918339916414,0.53777079575641,0.18604850113250138,0.20471642109694782
taiwan,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,sigmoid,0.5523843000410125,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7862373290033288,0.5631255538870827,0.13383856788037765,0.012989878203812161,3197.0,2690.5,0.29983333333333334,0.7795918339916414,0.53777079575641,0.13638102335329041,0.012894300045041088
taiwan,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,isotonic,0.5523843000410125,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7848505524287659,0.5409788390939796,0.13425436484744782,0.008860950772684291,3210.0,2738.0,0.2723333333333333,0.7848286546856966,0.532805904948617,0.13456714026076658,2.8218168542556063e-18
taiwan,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,uncalibrated,0.5541125000454485,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7857008087796447,0.5622618946870686,0.1802902014649109,0.19902662771505616,3162.0,2693.0,0.298,0.78097065211937,0.5430982221074878,0.18476916612425356,0.20243818893821702
taiwan,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,sigmoid,0.5541125000454485,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7857008087796447,0.5622618946870686,0.13392022059235004,0.012927467712400944,3178.0,2704.5,0.2961666666666667,0.78097065211937,0.5430982221074878,0.13601517219381115,0.02216340834021734
taiwan,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,isotonic,0.5541125000454485,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7842876657919252,0.537129440914753,0.13408542203078133,0.009694994828501283,3187.0,2738.0,0.26033333333333336,0.7860408049520069,0.5346165803994914,0.13409677880499346,2.5835814968881246e-17
taiwan,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,uncalibrated,0.5578841000096872,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7857008087796447,0.5622618946870686,0.1802902014649109,0.19902662771505616,3162.0,2693.0,0.298,0.78097065211937,0.5430982221074878,0.18476916612425356,0.20243818893821702
taiwan,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,sigmoid,0.5578841000096872,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7857008087796447,0.5622618946870686,0.13392022059235004,0.012927467712400944,3178.0,2704.5,0.2961666666666667,0.78097065211937,0.5430982221074878,0.13601517219381115,0.02216340834021734
taiwan,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,isotonic,0.5578841000096872,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7842876657919252,0.537129440914753,0.13408542203078133,0.009694994828501283,3187.0,2738.0,0.26033333333333336,0.7860408049520069,0.5346165803994914,0.13409677880499346,2.5835814968881246e-17
taiwan,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,uncalibrated,0.5627863999688998,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7861859669079744,0.565282927443182,0.19874281518616455,0.23729398003996663,3171.0,2664.0,0.2936666666666667,0.7796048269163219,0.5417053855376852,0.2035574715867113,0.24064096412233385
taiwan,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,sigmoid,0.5627863999688998,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7861859669079744,0.565282927443182,0.13383319014475772,0.01368096305195903,3186.0,2675.0,0.29933333333333334,0.7796048269163219,0.5417053855376852,0.13615688897475303,0.01285118974247918
taiwan,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,isotonic,0.5627863999688998,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7847401682709327,0.5423439470919172,0.1342187270357976,0.011911904045731165,3180.0,2704.0,0.297,0.7845264571789045,0.5355224498049461,0.13411217621634128,1.575899904398486e-17
taiwan,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,uncalibrated,0.543586099985987,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7877852067812158,0.5619349219397589,0.1978910450055928,0.2361248589552318,3138.0,2657.0,0.2986666666666667,0.7807558208302569,0.5363965616893007,0.20297783495107302,0.2394912437781588
taiwan,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,sigmoid,0.543586099985987,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7877852067812158,0.5619349219397589,0.13378976095488246,0.01342947105084995,3150.0,2648.5,0.2985,0.7807558208302569,0.5363965616893007,0.13625907925096384,0.013894216173256244
taiwan,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,isotonic,0.543586099985987,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7861297669386466,0.5416552496442455,0.13371603476423982,0.007838515359313639,3174.0,2661.0,0.2966666666666667,0.7850524466125206,0.5273784962051309,0.1345978931071605,3.854941057726238e-18
taiwan,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,uncalibrated,0.5569372000172734,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7877852067812158,0.5619349219397589,0.1978910450055928,0.2361248589552318,3138.0,2657.0,0.2986666666666667,0.7807558208302569,0.5363965616893007,0.20297783495107302,0.2394912437781588
taiwan,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,sigmoid,0.5569372000172734,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7877852067812158,0.5619349219397589,0.13378976095488246,0.01342947105084995,3150.0,2648.5,0.2985,0.7807558208302569,0.5363965616893007,0.13625907925096384,0.013894216173256244
taiwan,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,isotonic,0.5569372000172734,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7861297669386466,0.5416552496442455,0.13371603476423982,0.007838515359313639,3174.0,2661.0,0.2966666666666667,0.7850524466125206,0.5273784962051309,0.1345978931071605,3.854941057726238e-18
taiwan,LightGBM,lightgbm_baseline,baseline,uncalibrated,0.9498937000753358,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7832938858464933,0.5542248554877209,0.1348248335182898,0.022115757336343946,3234.0,2729.5,0.2925,0.776051486032158,0.5365103147413225,0.13851628096339286,0.02865848400357275
taiwan,LightGBM,lightgbm_baseline,baseline,sigmoid,0.9498937000753358,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7832938858464933,0.5542248554877209,0.1348227585267573,0.017737438007565772,3237.0,2735.0,0.297,0.776051486032158,0.5365103147413225,0.13729650044010291,0.007023433070704171
taiwan,LightGBM,lightgbm_baseline,baseline,isotonic,0.9498937000753358,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.781139741828468,0.5280402059666652,0.13502656417103065,0.007744533922755058,3262.0,2790.5,0.2951666666666667,0.7812038527157901,0.5256800568882315,0.13555877624504561,0.0
taiwan,LightGBM,lightgbm_is_unbalance,is_unbalance=True,uncalibrated,0.9454390000319108,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7821734342341831,0.5555240909457673,0.16165052177142145,0.13813694768707133,3225.0,2717.0,0.2986666666666667,0.7781308020129176,0.535679098192745,0.1662705572945059,0.1409846368509999
taiwan,LightGBM,lightgbm_is_unbalance,is_unbalance=True,sigmoid,0.9454390000319108,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7821734342341831,0.5555240909457673,0.1351183194160207,0.01591550597218897,3223.0,2719.0,0.29133333333333333,0.7781308020129176,0.535679098192745,0.13735301056052507,0.012470484017186458
taiwan,LightGBM,lightgbm_is_unbalance,is_unbalance=True,isotonic,0.9454390000319108,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.780651761606987,0.5363273462763932,0.13552381245680464,0.014136355622731762,3242.0,2819.0,0.2613333333333333,0.7828281923167908,0.5292539113837307,0.135478459920055,8.06453669276329e-18
taiwan,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',uncalibrated,0.9569401999469846,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7815388664312988,0.5534390880794822,0.16181456539744302,0.139866315542706,3239.0,2746.0,0.2956666666666667,0.7781881500942658,0.5372230308390898,0.1667311634937664,0.14312753401109465
taiwan,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',sigmoid,0.9569401999469846,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7815388664312988,0.5534390880794822,0.13500286215149385,0.018810539909730736,3244.0,2758.0,0.297,0.7781881500942658,0.5372230308390898,0.1370129297620877,0.012660525095135827
taiwan,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',isotonic,0.9569401999469846,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7797233735914328,0.536821190474452,0.13504751010338933,0.011315906613313291,3251.0,2774.0,0.28833333333333333,0.7827950379572612,0.5317420043733971,0.13502890749640234,1.0292692624129056e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,uncalibrated,0.94561860000249,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7832938858464933,0.5542248554877209,0.1348248335182898,0.022115757336343946,3234.0,2729.5,0.2925,0.776051486032158,0.5365103147413225,0.13851628096339286,0.02865848400357275
taiwan,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,sigmoid,0.94561860000249,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7832938858464933,0.5542248554877209,0.1348227585267573,0.017737438007565772,3237.0,2735.0,0.297,0.776051486032158,0.5365103147413225,0.13729650044010291,0.007023433070704171
taiwan,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,isotonic,0.94561860000249,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.781139741828468,0.5280402059666652,0.13502656417103065,0.007744533922755058,3262.0,2790.5,0.2951666666666667,0.7812038527157901,0.5256800568882315,0.13555877624504561,0.0
taiwan,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,uncalibrated,0.9537255999166518,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7830130472623198,0.5527431416834702,0.1355812201673715,0.026853203911216157,3222.0,2703.0,0.2936666666666667,0.7757445841905677,0.53764555735884,0.13973789158525368,0.03491939505149606
taiwan,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,sigmoid,0.9537255999166518,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7830130472623198,0.5527431416834702,0.13491289292940734,0.016238056985206317,3218.0,2708.5,0.29983333333333334,0.7757445841905677,0.53764555735884,0.13736960483952326,0.014724612639577677
taiwan,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,isotonic,0.9537255999166518,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7816871472685928,0.529174724273282,0.13496521783160145,0.009009272761691509,3209.0,2720.5,0.2945,0.7809182323887627,0.5307124303283717,0.13518361240943036,2.757053844485805e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,uncalibrated,0.9419563999399543,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7805091249559954,0.5537929377004102,0.137652546256042,0.04538044622902677,3227.0,2746.0,0.298,0.7741625836027498,0.5326460652518304,0.14245554641232075,0.051708777411821734
taiwan,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,sigmoid,0.9419563999399543,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7805091249559954,0.5537929377004102,0.1351648297174354,0.01907157496313902,3230.0,2742.5,0.2975,0.7741625836027498,0.5326460652518304,0.13779581338423333,0.009706144004783462
taiwan,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,isotonic,0.9419563999399543,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7791758068888425,0.5332372703784651,0.13524789460967504,0.01163051268045259,3252.0,2753.5,0.2931666666666667,0.7790615882551131,0.5249547822658073,0.13609524953119229,1.878127283324223e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,uncalibrated,0.9828774000052363,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7815553958340421,0.5534664848287142,0.14262032922152568,0.07343690635335294,3237.0,2695.5,0.2955,0.778256250940867,0.5373991086790143,0.14678282379068044,0.08022802085404347
taiwan,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,sigmoid,0.9828774000052363,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7815553958340421,0.5534664848287142,0.13511939187035985,0.01863021550169437,3228.0,2719.5,0.2871666666666667,0.778256250940867,0.5373991086790143,0.1369873894334809,0.01326581948671761
taiwan,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,isotonic,0.9828774000052363,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7792905451332519,0.5265540874219661,0.13560357459930897,0.010252837231391192,3231.0,2843.0,0.275,0.7829682022810198,0.5263211746883661,0.13485264767055033,5.2427198385076835e-18
taiwan,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,uncalibrated,0.9602862999308854,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7798973757920205,0.5517748167019808,0.14930598341327336,0.09914241111767391,3222.0,2717.5,0.29683333333333334,0.7793050935849002,0.5386205034361337,0.15272417122201654,0.10248219807287899
taiwan,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,sigmoid,0.9602862999308854,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7798973757920205,0.5517748167019808,0.135309411473829,0.020943602787395668,3236.0,2729.5,0.29683333333333334,0.7793050935849002,0.5386205034361337,0.13685072764807524,0.016458457307763307
taiwan,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,isotonic,0.9602862999308854,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.778289024589462,0.5320303206909666,0.1352222541006139,0.009733271279724457,3248.0,2846.0,0.22866666666666666,0.7843696460189677,0.5293194542911815,0.13488703081543532,2.4209029842520775e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,uncalibrated,0.9502799999900162,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7794688207891831,0.5526291201527246,0.1557772202018661,0.12050218097454163,3236.0,2751.0,0.297,0.7748516566427,0.5323310210241059,0.16075104021365785,0.12409427986735254
taiwan,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,sigmoid,0.9502799999900162,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7794688207891831,0.5526291201527246,0.13552153816038193,0.02020352339700733,3249.0,2759.0,0.2936666666666667,0.7748516566427,0.5323310210241059,0.13776536301643905,0.016457265499720816
taiwan,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,isotonic,0.9502799999900162,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7776891282167225,0.5304749635078818,0.13519265732061608,0.006752132880176553,3296.0,2859.0,0.27066666666666667,0.7807446200331185,0.5247198191201733,0.13562875935971827,2.344575151309098e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,uncalibrated,0.9454825000138953,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7802853732847116,0.5554293342882122,0.16748530284787347,0.1545521010251315,3206.0,2767.0,0.298,0.7761711105455953,0.5327595284337252,0.1730187056755001,0.15773570968908524
taiwan,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,sigmoid,0.9454825000138953,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7802853732847116,0.5554293342882122,0.13525774814061853,0.02212651933170278,3209.0,2780.0,0.29633333333333334,0.7761711105455953,0.5327595284337252,0.13760909771431493,0.01628407500324726
taiwan,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,isotonic,0.9454825000138953,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7790194629282587,0.5350137248529483,0.1348830440164243,0.008266157997928717,3263.0,2771.0,0.29633333333333334,0.7811807790736852,0.5252744473366618,0.13566202412298556,1.5311825881288617e-17
taiwan,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,uncalibrated,0.9455257999943569,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.779472691088362,0.5538769331340293,0.17997585078399989,0.18170302225413595,3252.0,2754.5,0.29683333333333334,0.7784406160617638,0.5314926543655661,0.1839805397371135,0.1848854831653872
taiwan,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,sigmoid,0.9455257999943569,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.779472691088362,0.5538769331340293,0.13544093446912245,0.019468935484977693,3265.0,2750.5,0.2995,0.7784406160617638,0.5314926543655661,0.13726658443246428,0.022287340915177745
taiwan,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,isotonic,0.9455257999943569,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7779964944765188,0.5350469150416145,0.1350014272314024,0.0075662615136482,3259.0,2776.0,0.2836666666666667,0.7835165933089125,0.5269748216453031,0.13504375596532098,4.117077049651622e-18
heloc,CatBoost,catboost_baseline,baseline,uncalibrated,7.260099699953571,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8004892197880047,0.7955463022491567,0.1817084394740967,0.02130146824221457,893.0,751.5,0.2983789260385005,0.804788618257356,0.7894067985840029,0.1792547633691293,0.0313771257443343
heloc,CatBoost,catboost_baseline,baseline,sigmoid,7.260099699953571,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8004892197880047,0.7955463022491567,0.18160881568747833,0.02343684678050216,896.0,752.0,0.2988855116514691,0.804788618257356,0.7894067985840029,0.17911597630423332,0.030700431263940457
heloc,CatBoost,catboost_baseline,baseline,isotonic,7.260099699953571,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8007334184001341,0.7827352112078256,0.18195441307075536,0.022098085988591105,901.0,747.0,0.2998986828774063,0.8106381400232839,0.7887522513581836,0.17463595107349433,1.756682000989172e-17
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',uncalibrated,7.146802400005981,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.799340715157485,0.792670919517737,0.18213745875710496,0.024560086782989276,881.0,757.5,0.29635258358662614,0.8041209167484649,0.7872931704108769,0.1798449291269754,0.042805238555745306
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',sigmoid,7.146802400005981,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.799340715157485,0.792670919517737,0.18188949696471715,0.017512763438595272,890.0,755.0,0.2938196555217832,0.8041209167484649,0.7872931704108769,0.1797993596306191,0.0406900145386732
heloc,CatBoost,catboost_auto_balanced,auto_class_weights='Balanced',isotonic,7.146802400005981,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.797916651672015,0.776056126455892,0.18295269578073473,0.024950159703164016,898.0,768.0,0.23910840932117527,0.8105668043919922,0.7874766106127247,0.17430646934003696,1.0062274501665975e-16
heloc,CatBoost,catboost_auto_sqrtbalanced,auto_class_weights='SqrtBalanced',uncalibrated,7.114427900058217,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8009426580530533,0.7928507034084682,0.18147939480729067,0.021659497582446383,880.0,751.5,0.29533941236068895,0.8049141689684297,0.7921715349722396,0.17935224585547221,0.04177798533384541
heloc,CatBoost,catboost_auto_sqrtbalanced,auto_class_weights='SqrtBalanced',sigmoid,7.114427900058217,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8009426580530533,0.7928507034084682,0.1813939507761899,0.018319452064063893,882.0,751.0,0.2978723404255319,0.8049141689684297,0.7921715349722396,0.17932347012048297,0.03287280524549147
heloc,CatBoost,catboost_auto_sqrtbalanced,auto_class_weights='SqrtBalanced',isotonic,7.114427900058217,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7977182081682637,0.7753598000915375,0.18305282613698204,0.024860979552222325,884.0,785.0,0.2998986828774063,0.8124001301161914,0.7926618865584556,0.17370933243591274,2.6888945828474255e-17
heloc,CatBoost,catboost_class_weight_pos_1.25,custom class_weights positive_weight=1.25,uncalibrated,7.016018399968743,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8011112836210079,0.7945016786697905,0.18290900545094255,0.03925943320653966,890.0,755.0,0.2938196555217832,0.802622868491337,0.7918134479461231,0.18268464657754913,0.04473379440836415
heloc,CatBoost,catboost_class_weight_pos_1.25,custom class_weights positive_weight=1.25,sigmoid,7.016018399968743,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8011112836210079,0.7945016786697905,0.18132535167687025,0.025683423760920608,888.0,754.5,0.2922998986828774,0.802622868491337,0.7918134479461231,0.18045576050643555,0.04368508702013067
heloc,CatBoost,catboost_class_weight_pos_1.25,custom class_weights positive_weight=1.25,isotonic,7.016018399968743,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7959702602077591,0.7733129577704944,0.18301363007656582,0.026460360205295425,909.0,791.5,0.20516717325227962,0.8095110370488734,0.7829078750004689,0.17460677637507852,4.799255226702417e-17
heloc,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,uncalibrated,6.9262743999715894,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8011801733347454,0.7965689743481539,0.1860809399640988,0.06596332545672293,889.0,757.5,0.29635258358662614,0.804414819549387,0.7910820768626419,0.18594447847452694,0.07351755217000139
heloc,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,sigmoid,6.9262743999715894,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8011801733347454,0.7965689743481539,0.18121361897229982,0.019362369615878595,887.0,754.5,0.29736575481256333,0.804414819549387,0.7910820768626419,0.17982928770238388,0.026942203067879485
heloc,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,isotonic,6.9262743999715894,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7985500257565274,0.7789969231810446,0.1830790669593614,0.0275908989793521,899.0,773.5,0.27811550151975684,0.8103927454516401,0.791869644951669,0.17501197822495845,1.0979262506182323e-17
heloc,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,uncalibrated,6.803066699998453,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8002465634828996,0.7954004707463362,0.19493955476379105,0.10798299541463446,885.0,757.5,0.2983789260385005,0.8010163900746455,0.7859870374094297,0.1965487625520133,0.1161099769528146
heloc,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,sigmoid,6.803066699998453,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.8002465634828996,0.7954004707463362,0.18168699241129577,0.02017055411002006,888.0,757.0,0.2988855116514691,0.8010163900746455,0.7859870374094297,0.18123987070943792,0.03636909851372183
heloc,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,isotonic,6.803066699998453,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7971953660871363,0.7786169072730845,0.18376335697497734,0.03130009724606446,901.0,764.5,0.2801418439716312,0.8081428196406967,0.7867955323295538,0.17539845789874572,1.337420563419756e-17
heloc,CatBoost,catboost_class_weight_pos_2.5,custom class_weights positive_weight=2.5,uncalibrated,7.102876799996011,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7998805226158759,0.7985352584847398,0.20502679747931546,0.1429895682870087,903.0,757.0,0.2938196555217832,0.8028682630629809,0.7902442707597632,0.20586432749224118,0.14934741442984176
heloc,CatBoost,catboost_class_weight_pos_2.5,custom class_weights positive_weight=2.5,sigmoid,7.102876799996011,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7998805226158759,0.7985352584847398,0.1818223588837401,0.012952821420986972,900.0,758.0,0.2988855116514691,0.8028682630629809,0.7902442707597632,0.18043796565702092,0.04298794024426561
heloc,CatBoost,catboost_class_weight_pos_2.5,custom class_weights positive_weight=2.5,isotonic,7.102876799996011,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7974277403454151,0.7775810616174748,0.1834348001890197,0.02444427781896741,905.0,781.0,0.2684903748733536,0.811073287374164,0.7902153683645036,0.17437693502197593,4.6282715119394716e-17
heloc,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,uncalibrated,6.760129899950698,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7993129536310534,0.7946656602485246,0.21480693765128664,0.16903239869762757,902.0,756.5,0.29736575481256333,0.8016812381582852,0.7878391791612194,0.21687743127734266,0.17538571659678165
heloc,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,sigmoid,6.760129899950698,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7993129536310534,0.7946656602485246,0.18207742187021014,0.02023157471387216,905.0,761.0,0.2998986828774063,0.8016812381582852,0.7878391791612194,0.1812907253557509,0.025675089860147313
heloc,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,isotonic,6.760129899950698,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7976405787147236,0.7769321768971288,0.1818207361243316,0.021628444838256232,917.0,774.0,0.25227963525835867,0.8087177848289087,0.7922194684442647,0.17654220753807032,3.780379666128698e-17
heloc,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,uncalibrated,6.94696530001238,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7999720328326317,0.7961724801153671,0.23137057819544946,0.2086631388490253,881.0,768.0,0.2948328267477204,0.8000405186385737,0.7884472282655255,0.23402368439206025,0.21351153034764628
heloc,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,sigmoid,6.94696530001238,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7999720328326317,0.7961724801153671,0.1819733063812513,0.024682367314594462,882.0,768.5,0.28216818642350555,0.8000405186385737,0.7884472282655255,0.1817456504967976,0.02820232583690629
heloc,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,isotonic,6.94696530001238,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7984945027036643,0.779079327885979,0.18260650754709712,0.022046021726807502,905.0,783.0,0.28976697061803447,0.8068630584153218,0.7884655887918348,0.17715735066613494,5.355537860348989e-17
