dataset,model,scenario_name,fn_cost,fp_cost,cost_ratio_FN_to_FP,selected_threshold_validation,selection_split,selected_by,test_set_used_for_threshold_selection,calibration_type,validation_expected_cost,validation_accuracy,validation_precision,validation_recall,validation_specificity,validation_f1,validation_tn,validation_fp,validation_fn,validation_tp,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,test_ece,test_tn,test_fp,test_fn,test_tp,test_expected_cost,test_cost_per_customer,delta_threshold_vs_FN5_FP1,delta_precision_vs_FN5_FP1,delta_recall_vs_FN5_FP1,delta_specificity_vs_FN5_FP1,delta_fp_vs_FN5_FP1,delta_cost_vs_FN5_FP1,operational_comment
heloc,SCRE-Optimized,FN5_FP3,5.0,3.0,1.6666666666666667,0.4,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,1919.0,0.7249240121580547,0.6890625,0.8588120740019474,0.5797254487856388,0.7646293888166449,549,398,145,882,0.7159493670886076,0.6770280515542078,0.8686770428015564,0.5501583949313622,0.7609714529186196,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,521,426,135,893,1953.0,0.9888607594936709,0.18000000000000002,0.11557553758772732,-0.1089494163424124,0.3790918690601901,-359,1053.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Optimized,FN10_FP1,10.0,1.0,10.0,0.165,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,927.0,0.5349544072948328,0.528049408131755,0.9990262901655307,0.03167898627243928,0.6909090909090909,30,917,1,1026,0.5331645569620254,0.5271794871794871,1.0,0.026399155227032733,0.6903962390866353,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,25,922,0,1028,922.0,0.4668354430379747,-0.05499999999999999,-0.03427302678699329,0.02237354085603116,-0.1446673706441394,137,22.0,Higher FN cost keeps an aggressive screening threshold and protects recall.
heloc,SCRE-Optimized,FN10_FP2,10.0,2.0,5.0,0.22,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,1706.0,0.6043566362715299,0.5694130925507901,0.9824732229795521,0.19429778247096094,0.720971775634155,184,763,18,1009,0.590886075949367,0.5614525139664804,0.9776264591439688,0.17106652587117213,0.7132718239886444,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,162,785,23,1005,1800.0,0.9113924050632911,0.0,0.0,0.0,0.0,0,900.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,SCRE-Optimized,FN10_FP3,10.0,3.0,3.3333333333333335,0.295,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,2365.0,0.6833839918946302,0.6329365079365079,0.9318403115871471,0.4139387539598733,0.7538400945254037,392,555,70,957,0.6678481012658228,0.6207792207792208,0.9299610894941635,0.3833157338965153,0.7445482866043615,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,363,584,72,956,2472.0,1.251645569620253,0.07499999999999998,0.059326706812740326,-0.04766536964980539,0.21224920802534317,-201,1572.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Optimized,FN3_FP2,3.0,2.0,1.5,0.4,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,1231.0,0.7249240121580547,0.6890625,0.8588120740019474,0.5797254487856388,0.7646293888166449,549,398,145,882,0.7159493670886076,0.6770280515542078,0.8686770428015564,0.5501583949313622,0.7609714529186196,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,521,426,135,893,1257.0,0.6364556962025316,0.18000000000000002,0.11557553758772732,-0.1089494163424124,0.3790918690601901,-359,357.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Optimized,FN2_FP2,2.0,2.0,1.0,0.525,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities_no_final_calibration,1002.0,0.7462006079027356,0.7635270541082164,0.7419668938656281,0.750791974656811,0.7525925925925927,711,236,265,762,0.730632911392405,0.743614931237721,0.7363813229571985,0.7243928194297783,0.739980449657869,0.8054618516798903,0.8130412263027302,0.18266246307039458,0.046149261762113425,686,261,271,757,1064.0,0.5387341772151899,0.30500000000000005,0.1821624172712406,-0.24124513618677035,0.5533262935586062,-524,164.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Pareto,FN2_FP1,2.0,1.0,2.0,0.315,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,679.0,0.7077001013171226,0.6607142857142857,0.9006815968841285,0.498416050686378,0.7622579316028019,472,475,102,925,0.6931645569620253,0.6459197786998617,0.9085603112840467,0.4593453009503696,0.7550525464834277,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,435,512,94,934,700.0,0.35443037974683544,0.14,0.08498488721405206,-0.07198443579766534,0.2925026399155227,-277,-189.0,More conservative cost ratio; lower FP burden is prioritized.
heloc,SCRE-Pareto,FN3_FP1,3.0,1.0,3.0,0.265,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,772.0,0.6828774062816616,0.6330457863304578,0.928919182083739,0.4160506863780359,0.7529597474348855,394,553,73,954,0.6724050632911392,0.62426614481409,0.9309338521400778,0.3917634635691658,0.7473643108160876,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,371,576,71,957,789.0,0.39949367088607596,0.09000000000000002,0.06333125332828038,-0.049610894941634176,0.22492080253431893,-213,-100.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,SCRE-Pareto,FN5_FP1,5.0,1.0,5.0,0.175,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,885.0,0.6003039513677811,0.5673076923076923,0.9766309639727361,0.1921858500527983,0.7177101967799642,182,765,24,1003,0.590379746835443,0.5609348914858097,0.980544747081712,0.16684266103484688,0.7136283185840707,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,158,789,20,1008,889.0,0.450126582278481,0.0,0.0,0.0,0.0,0,0.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,SCRE-Pareto,FN5_FP2,5.0,2.0,2.5,0.315,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,1460.0,0.7077001013171226,0.6607142857142857,0.9006815968841285,0.498416050686378,0.7622579316028019,472,475,102,925,0.6931645569620253,0.6459197786998617,0.9085603112840467,0.4593453009503696,0.7550525464834277,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,435,512,94,934,1494.0,0.7564556962025316,0.14,0.08498488721405206,-0.07198443579766534,0.2925026399155227,-277,605.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Pareto,FN5_FP3,5.0,3.0,1.6666666666666667,0.35,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,1931.0,0.7168186423505573,0.6756756756756757,0.8763388510223953,0.5438225976768744,0.7630351844001696,515,432,127,900,0.7037974683544304,0.6606236403190718,0.8861867704280155,0.5058078141499472,0.7569588699626091,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,479,468,117,911,1989.0,1.0070886075949368,0.175,0.09968874883326218,-0.0943579766536965,0.33896515311510034,-321,1100.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Pareto,FN10_FP1,10.0,1.0,10.0,0.125,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,927.0,0.5395136778115501,0.5305383022774327,0.9980525803310614,0.042238648363252376,0.6928016221696519,40,907,2,1025,0.5367088607594936,0.5291087068521381,0.9990272373540856,0.03484688489968321,0.6918154260693837,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,33,914,1,1027,924.0,0.46784810126582277,-0.04999999999999999,-0.031826184633671595,0.018482490272373586,-0.13199577613516367,125,35.0,Higher FN cost keeps an aggressive screening threshold and protects recall.
heloc,SCRE-Pareto,FN10_FP2,10.0,2.0,5.0,0.175,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,1770.0,0.6003039513677811,0.5673076923076923,0.9766309639727361,0.1921858500527983,0.7177101967799642,182,765,24,1003,0.590379746835443,0.5609348914858097,0.980544747081712,0.16684266103484688,0.7136283185840707,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,158,789,20,1008,1778.0,0.900253164556962,0.0,0.0,0.0,0.0,0,889.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,SCRE-Pareto,FN10_FP3,10.0,3.0,3.3333333333333335,0.265,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,2389.0,0.6828774062816616,0.6330457863304578,0.928919182083739,0.4160506863780359,0.7529597474348855,394,553,73,954,0.6724050632911392,0.62426614481409,0.9309338521400778,0.3917634635691658,0.7473643108160876,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,371,576,71,957,2438.0,1.2344303797468354,0.09000000000000002,0.06333125332828038,-0.049610894941634176,0.22492080253431893,-213,1549.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Pareto,FN3_FP2,3.0,2.0,1.5,0.39,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,1242.0,0.7269503546099291,0.697092084006462,0.8403115871470301,0.604012671594509,0.7620309050772627,572,375,164,863,0.7240506329113924,0.6876456876456877,0.8608949416342413,0.5755015839493136,0.7645788336933045,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,545,402,143,885,1233.0,0.6243037974683544,0.21500000000000002,0.12671079615987801,-0.11964980544747073,0.4086589229144667,-387,344.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,SCRE-Pareto,FN2_FP2,2.0,2.0,1.0,0.525,validation,minimum validation expected cost,False,weighted_sum_of_calibrated_pareto_front_probabilities,1008.0,0.7446808510638298,0.7607178464606181,0.7429406037000974,0.7465681098204857,0.7517241379310345,707,240,264,763,0.7326582278481013,0.7455795677799607,0.7383268482490273,0.7265047518479408,0.7419354838709679,0.8055450552430572,0.8104075742041918,0.18007249747456708,0.027694455803018384,688,259,269,759,1056.0,0.5346835443037975,0.35000000000000003,0.18464467629415104,-0.24221789883268474,0.5596620908130939,-530,167.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,Old SCRE-Credit,FN2_FP1,2.0,1.0,2.0,0.34,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,681.0,0.7041540020263425,0.6563161609033169,0.9055501460564752,0.4857444561774023,0.7610474631751228,460,487,97,930,0.690126582278481,0.6428571428571429,0.9105058365758755,0.4508975712777191,0.7536231884057971,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,427,520,92,936,704.0,0.35645569620253165,0.13500000000000004,0.041874945189862345,-0.04182879377431903,0.13727560718057025,-130,-191.0,More conservative cost ratio; lower FP burden is prioritized.
heloc,Old SCRE-Credit,FN3_FP1,3.0,1.0,3.0,0.305,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,761.0,0.6894630192502533,0.6387399463806971,0.9279454722492697,0.43083421330517424,0.7566494640730448,408,539,74,953,0.6724050632911392,0.6250820748522653,0.9260700389105059,0.39704329461457233,0.7463739709917679,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,376,571,76,952,799.0,0.40455696202531644,0.1,0.02409987718498474,-0.026264591439688623,0.08342133051742345,-79,-96.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,Old SCRE-Credit,FN5_FP1,5.0,1.0,5.0,0.205,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,884.0,0.6595744680851063,0.6114249843063403,0.9483933787731256,0.34635691657866946,0.7435114503816793,328,619,53,974,0.6460759493670886,0.6009821976672806,0.9523346303501945,0.3136219640971489,0.7369213398569815,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,297,650,49,979,895.0,0.4531645569620253,0.0,0.0,0.0,0.0,0,0.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,Old SCRE-Credit,FN5_FP2,5.0,2.0,2.5,0.305,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,1448.0,0.6894630192502533,0.6387399463806971,0.9279454722492697,0.43083421330517424,0.7566494640730448,408,539,74,953,0.6724050632911392,0.6250820748522653,0.9260700389105059,0.39704329461457233,0.7463739709917679,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,376,571,76,952,1522.0,0.7706329113924051,0.1,0.02409987718498474,-0.026264591439688623,0.08342133051742345,-79,627.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,Old SCRE-Credit,FN5_FP3,5.0,3.0,1.6666666666666667,0.4,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,1925.0,0.7168186423505573,0.6748878923766816,0.8792599805258033,0.5406546990496304,0.7636363636363636,512,435,124,903,0.7012658227848101,0.6575539568345323,0.8891050583657587,0.49736008447729674,0.7559966914805624,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,471,476,114,914,1998.0,1.011645569620253,0.19500000000000003,0.05657175916725177,-0.0632295719844358,0.18373812038014786,-174,1103.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,Old SCRE-Credit,FN10_FP1,10.0,1.0,10.0,0.14,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,927.0,0.5440729483282675,0.5330557001561687,0.997078870496592,0.05279831045406547,0.694708276797829,50,897,3,1024,0.5392405063291139,0.5306016597510373,0.995136186770428,0.044350580781414996,0.6921515561569689,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,42,905,5,1023,955.0,0.4835443037974684,-0.06499999999999997,-0.07038053791624321,0.04280155642023353,-0.26927138331573386,255,60.0,Higher FN cost keeps an aggressive screening threshold and protects recall.
heloc,Old SCRE-Credit,FN10_FP2,10.0,2.0,5.0,0.205,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,1768.0,0.6595744680851063,0.6114249843063403,0.9483933787731256,0.34635691657866946,0.7435114503816793,328,619,53,974,0.6460759493670886,0.6009821976672806,0.9523346303501945,0.3136219640971489,0.7369213398569815,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,297,650,49,979,1790.0,0.9063291139240506,0.0,0.0,0.0,0.0,0,895.0,Reference-like cost tradeoff; use alongside precision/specificity constraints.
heloc,Old SCRE-Credit,FN10_FP3,10.0,3.0,3.3333333333333335,0.305,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,2357.0,0.6894630192502533,0.6387399463806971,0.9279454722492697,0.43083421330517424,0.7566494640730448,408,539,74,953,0.6724050632911392,0.6250820748522653,0.9260700389105059,0.39704329461457233,0.7463739709917679,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,376,571,76,952,2473.0,1.2521518987341773,0.1,0.02409987718498474,-0.026264591439688623,0.08342133051742345,-79,1578.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,Old SCRE-Credit,FN3_FP2,3.0,2.0,1.5,0.4,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,1242.0,0.7168186423505573,0.6748878923766816,0.8792599805258033,0.5406546990496304,0.7636363636363636,512,435,124,903,0.7012658227848101,0.6575539568345323,0.8891050583657587,0.49736008447729674,0.7559966914805624,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,471,476,114,914,1294.0,0.6551898734177215,0.19500000000000003,0.05657175916725177,-0.0632295719844358,0.18373812038014786,-174,399.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
heloc,Old SCRE-Credit,FN2_FP2,2.0,2.0,1.0,0.5,validation,minimum validation expected cost,False,weighted_sum_plus_isotonic,1000.0,0.7467071935157041,0.7642928786359077,0.7419668938656281,0.7518479408658922,0.7529644268774704,712,235,265,762,0.7321518987341772,0.7448478900883219,0.7383268482490273,0.7254487856388595,0.7415730337078652,0.8031069854013699,0.7939090859748776,0.1816509604613032,0.022128624668438523,687,260,269,759,1058.0,0.5356962025316455,0.29500000000000004,0.1438656924210413,-0.21400778210116722,0.41182682154171063,-390,163.0,Higher FP cost pushes threshold upward; precision/specificity improve at the cost of recall.
