dataset,model_family,variant_name,imbalance_strategy,experimental,calibration_type,threshold_policy,selection_split,test_set_used_for_calibration_or_threshold_selection,train_rows,validation_rows,test_rows,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,probability_calibration_comment,selected_threshold_validation,validation_precision,validation_recall,validation_specificity,validation_f1,validation_expected_cost_FN5_FP1,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,test_ece,test_tn,test_fp,test_fn,test_tp,test_expected_cost_FN5_FP1,baseline_catboost_reference_variant,baseline_catboost_precision,baseline_catboost_recall,baseline_catboost_fp,baseline_catboost_cost,delta_fp_vs_baseline_catboost,delta_precision_vs_baseline_catboost,delta_recall_vs_baseline_catboost,delta_cost_vs_baseline_catboost,operational_comment
taiwan,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,False,isotonic,precision_0_40,validation,False,18000,6000,6000,0.7903205752683689,0.5515437019097679,0.13212199179126788,2.3647750424515834e-17,Calibration improves validation Brier and ECE.,0.21,0.4155672823218997,0.7121326299924642,0.7156002567943506,0.5248542071646766,3239.0,0.7036666666666667,0.4017429193899782,0.694800301431801,0.7061844639417932,0.5091109884041967,0.7828687173554375,0.5449926291429422,0.13482496588538384,0.013025549066956965,3300,1373,405,922,3398.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-479,0.040143470923932,-0.09570459683496613,156.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,False,isotonic,precision_0_45,validation,False,18000,6000,6000,0.7903205752683689,0.5515437019097679,0.13212199179126788,2.3647750424515834e-17,Calibration improves validation Brier and ECE.,0.225,0.46304347826086956,0.6420497362471741,0.7885726514016692,0.5380486264603727,3363.0,0.7548333333333334,0.461038961038961,0.6420497362471741,0.7868606890648405,0.5366929133858268,0.7828687173554375,0.5449926291429422,0.13482496588538384,0.013025549066956965,3677,996,475,852,3371.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-856,0.09943951257291483,-0.14845516201959308,129.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_1.5,custom class_weights positive_weight=1.5,False,isotonic,specificity_0_65,validation,False,18000,6000,6000,0.7903205752683689,0.5515437019097679,0.13212199179126788,2.3647750424515834e-17,Calibration improves validation Brier and ECE.,0.2,0.3947681331747919,0.7505651846269782,0.6732291889578429,0.5174025974025974,3182.0,0.6773333333333333,0.38054138877991367,0.7309721175584024,0.6621014337684571,0.500515995872033,0.7828687173554375,0.5449926291429422,0.13482496588538384,0.013025549066956965,3094,1579,357,970,3364.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-273,0.018941940313867478,-0.05953278070836476,122.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.1441439961668246,0.09625889732347014,Reference uncalibrated probability.,0.5,0.5720198675496688,0.520723436322532,0.8893644339824524,0.5451676528599606,3697.0,0.8018333333333333,0.5566502463054187,0.5109269027882442,0.8844425422640702,0.5328094302554028,0.7848663561504132,0.5657364661000575,0.14574936170875002,0.09870276543223393,4133,540,649,678,3785.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1312,0.19505079783937251,-0.279577995478523,543.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.1441439961668246,0.09625889732347014,Reference uncalibrated probability.,0.235,0.35273425007994885,0.8311981914091937,0.5668735287823667,0.4952851369555456,3144.0,0.6215,0.34862091084028224,0.8191409193669932,0.5653755617376418,0.48908886389201345,0.7848663561504132,0.5657364661000575,0.14574936170875002,0.09870276543223393,2642,2031,240,1087,3231.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,179,-0.012978537625763953,0.028636021100226006,-11.0,Weighting mainly increases recall and may worsen FP burden.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.1441439961668246,0.09625889732347014,Reference uncalibrated probability.,0.305,0.4246575342465753,0.7008289374529013,0.7303659319494971,0.528859823713392,3245.0,0.713,0.41067390321121666,0.6842501883948756,0.7211641343890435,0.5132843414358395,0.7848663561504132,0.5657364661000575,0.14574936170875002,0.09870276543223393,3370,1303,419,908,3398.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-549,0.04907445474517047,-0.10625470987189156,156.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,uncalibrated,precision_0_45,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.1441439961668246,0.09625889732347014,Reference uncalibrated probability.,0.34,0.4514613778705637,0.651846269781462,0.775090947999144,0.5334566759173606,3361.0,0.7425,0.4440451745379877,0.651846269781462,0.7682430986518297,0.5282442748091604,0.7848663561504132,0.5657364661000575,0.14574936170875002,0.09870276543223393,3590,1083,462,865,3393.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-769,0.0824457260719415,-0.1386586284853052,151.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,uncalibrated,specificity_0_65,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.1441439961668246,0.09625889732347014,Reference uncalibrated probability.,0.27,0.38660990712074306,0.7528259231348907,0.6608174620158357,0.5108667859882383,3225.0,0.6766666666666666,0.38143133462282397,0.7430293896006028,0.6578215279263856,0.5040899795501023,0.7848663561504132,0.5657364661000575,0.14574936170875002,0.09870276543223393,3074,1599,341,986,3304.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-253,0.019831886156777778,-0.047475508666164346,62.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,sigmoid,default_0_50,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.13337202726614222,0.005200375410011147,Calibration improves validation Brier and ECE.,0.5,0.6675712347354138,0.3707611152976639,0.9475711534346244,0.47674418604651164,4420.0,0.819,0.6635006784260515,0.36850037678975134,0.9469291675583137,0.47383720930232565,0.7848663561504132,0.5657364661000575,0.13414401823597313,0.011545000614476638,4425,248,838,489,4438.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1604,0.30190122996000535,-0.42200452147701584,1196.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,sigmoid,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.13337202726614222,0.005200375410011147,Calibration improves validation Brier and ECE.,0.14,0.35284708893154193,0.8311981914091937,0.5670875240744704,0.4953963620031439,3143.0,0.6226666666666667,0.34940533590485373,0.8191409193669932,0.5668735287823667,0.48986029743127535,0.7848663561504132,0.5657364661000575,0.13414401823597313,0.011545000614476638,2649,2024,240,1087,3224.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,172,-0.01219411256119246,0.028636021100226006,-18.0,Weighting mainly increases recall and may worsen FP burden.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,sigmoid,precision_0_40,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.13337202726614222,0.005200375410011147,Calibration improves validation Brier and ECE.,0.18,0.4121739130434783,0.7143933685003768,0.7106783650759684,0.5227460711331681,3247.0,0.7025,0.4012079378774806,0.7008289374529013,0.7029745345602397,0.5102880658436214,0.7848663561504132,0.5657364661000575,0.13414401823597313,0.011545000614476638,3285,1388,397,930,3373.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-464,0.03960848941143441,-0.08967596081386586,131.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,sigmoid,precision_0_45,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.13337202726614222,0.005200375410011147,Calibration improves validation Brier and ECE.,0.215,0.45191802417235943,0.6480783722682742,0.7768029103359726,0.5325077399380805,3378.0,0.7436666666666667,0.4455343314403717,0.6503391107761869,0.7701690562807618,0.5287990196078431,0.7848663561504132,0.5657364661000575,0.13414401823597313,0.011545000614476638,3599,1074,464,863,3394.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-778,0.0839348829743255,-0.14016578749058028,152.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,sigmoid,specificity_0_65,validation,False,18000,6000,6000,0.7881306309829382,0.5600232715514941,0.13337202726614222,0.005200375410011147,Calibration improves validation Brier and ECE.,0.165,0.3901292596944771,0.7505651846269782,0.6668093301947358,0.5134020618556702,3212.0,0.6808333333333333,0.3847962382445141,0.7400150715900528,0.6640273913973893,0.5063160608404228,0.7848663561504132,0.5657364661000575,0.13414401823597313,0.011545000614476638,3103,1570,345,982,3295.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-282,0.023196789778467897,-0.05048982667671442,53.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,isotonic,default_0_50,validation,False,18000,6000,6000,0.7912540430515956,0.552198519195419,0.13208255045202663,1.5709655798445967e-17,Calibration improves validation Brier and ECE.,0.5,0.6792189679218968,0.36699321778447624,0.950781082816178,0.4765166340508806,4430.0,0.8181666666666667,0.6638888888888889,0.3602110022607385,0.9482131393109352,0.46702491450903766,0.7845905973339121,0.5486484741767753,0.13438723467739846,0.013013554184680975,4431,242,849,478,4487.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1610,0.30228944042284267,-0.4302938960060287,1245.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,isotonic,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7912540430515956,0.552198519195419,0.13208255045202663,1.5709655798445967e-17,Calibration improves validation Brier and ECE.,0.175,0.35758767617174697,0.8221552373775434,0.5805692274769955,0.49840109639104613,3140.0,0.6316666666666667,0.3547219480092136,0.8123587038432555,0.5803552321848919,0.4938158497480532,0.7845905973339121,0.5486484741767753,0.13438723467739846,0.013013554184680975,2712,1961,249,1078,3206.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,109,-0.006877500456832608,0.021853805576488305,-36.0,Weighting mainly increases recall and may worsen FP burden.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,isotonic,precision_0_40,validation,False,18000,6000,6000,0.7912540430515956,0.552198519195419,0.13208255045202663,1.5709655798445967e-17,Calibration improves validation Brier and ECE.,0.21,0.4236520163117354,0.7045968349660889,0.7277979884442543,0.5291454442558008,3232.0,0.7113333333333334,0.40915208613728127,0.6872645064054258,0.7181682002995934,0.5129358830146232,0.7845905973339121,0.5486484741767753,0.13438723467739846,0.013013554184680975,3356,1317,415,912,3392.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-535,0.047552637671235076,-0.10324039186134137,150.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,isotonic,precision_0_45,validation,False,18000,6000,6000,0.7912540430515956,0.552198519195419,0.13208255045202663,1.5709655798445967e-17,Calibration improves validation Brier and ECE.,0.235,0.48023255813953486,0.6224566691785983,0.8086882088594051,0.5421726288152281,3399.0,0.7638333333333334,0.47434435575826683,0.6269781461944235,0.802696340680505,0.5400843881856541,0.7845905973339121,0.5486484741767753,0.13438723467739846,0.013013554184680975,3751,922,495,832,3397.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-930,0.11274490729222064,-0.16352675207234368,155.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_2,custom class_weights positive_weight=2,False,isotonic,specificity_0_65,validation,False,18000,6000,6000,0.7912540430515956,0.552198519195419,0.13208255045202663,1.5709655798445967e-17,Calibration improves validation Brier and ECE.,0.21,0.4236520163117354,0.7045968349660889,0.7277979884442543,0.5291454442558008,3232.0,0.7113333333333334,0.40915208613728127,0.6872645064054258,0.7181682002995934,0.5129358830146232,0.7845905973339121,0.5486484741767753,0.13438723467739846,0.013013554184680975,3356,1317,415,912,3392.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-535,0.047552637671235076,-0.10324039186134137,150.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.16402158372031753,0.1637667927733797,Reference uncalibrated probability.,0.5,0.49556962025316453,0.5900527505651846,0.8294457521934517,0.5386996904024768,3517.0,0.7778333333333334,0.4981203007518797,0.5990957045968349,0.8285897710250375,0.5439616832021895,0.7831872913566059,0.5638330803548723,0.16615874674240072,0.1660489125967305,3872,801,532,795,3461.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1051,0.1365208522858335,-0.19140919366993225,219.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.16402158372031753,0.1637667927733797,Reference uncalibrated probability.,0.335,0.3726398289989312,0.7882441597588545,0.6231542906056067,0.506047411707789,3166.0,0.6543333333333333,0.36646406864497677,0.7724189902034665,0.6208003423924674,0.497090203685742,0.7831872913566059,0.5638330803548723,0.16615874674240072,0.1660489125967305,2901,1772,302,1025,3282.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-80,0.004864620178930579,-0.018085908063300682,40.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.16402158372031753,0.1637667927733797,Reference uncalibrated probability.,0.375,0.4088184931506849,0.7196684250188395,0.7044725016049647,0.5214305214305215,3241.0,0.6955,0.3949579831932773,0.7083647324792766,0.6918467793708538,0.507148637712436,0.7831872913566059,0.5638330803548723,0.16615874674240072,0.1660489125967305,3233,1440,387,940,3375.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-412,0.033358534727231104,-0.08214016578749062,133.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,uncalibrated,precision_0_45,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.16402158372031753,0.1637667927733797,Reference uncalibrated probability.,0.43,0.45553257497414684,0.6639035418236624,0.7746629574149368,0.5403250536645201,3283.0,0.74,0.44119131751640583,0.6586284853051997,0.7631072116413439,0.528415961305925,0.7831872913566059,0.5638330803548723,0.16615874674240072,0.1660489125967305,3566,1107,453,874,3372.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-745,0.07959186905035964,-0.1318764129615675,130.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,uncalibrated,specificity_0_65,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.16402158372031753,0.1637667927733797,Reference uncalibrated probability.,0.35,0.3868106440416506,0.7558402411454408,0.6597474855553178,0.511734693877551,3210.0,0.672,0.37762504772814054,0.7452901281085155,0.6511876738711748,0.5012671059300557,0.7831872913566059,0.5638330803548723,0.16615874674240072,0.1660489125967305,3043,1630,338,989,3320.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-222,0.016025599262094348,-0.045214770158251705,78.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,sigmoid,default_0_50,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.13350857994663007,0.006372653791778122,Calibration improves validation Brier and ECE.,0.5,0.6648575305291723,0.36925395629238883,0.9471431628504173,0.4748062015503876,4432.0,0.818,0.6589986468200271,0.36699321778447624,0.9460731863898995,0.47144240077444327,0.7831872913566059,0.5638330803548723,0.13439472318269086,0.013405410814991265,4421,252,840,487,4452.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1600,0.2973991983539809,-0.42351168048229093,1210.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,sigmoid,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.13350857994663007,0.006372653791778122,Calibration improves validation Brier and ECE.,0.16,0.3833709556057186,0.7678975131876413,0.6492617162422427,0.511417816813049,3179.0,0.668,0.3754215061820907,0.7550866616428034,0.6432698480633426,0.5015015015015015,0.7831872913566059,0.5638330803548723,0.13439472318269086,0.013405410814991265,3006,1667,325,1002,3292.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-185,0.0138220577160445,-0.03541823662396382,50.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,sigmoid,precision_0_40,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.13350857994663007,0.006372653791778122,Calibration improves validation Brier and ECE.,0.18,0.4120450606585789,0.7166541070082894,0.7096083886154505,0.5232462173314993,3237.0,0.699,0.39804171988080034,0.7045968349660889,0.6974106569655467,0.5087051142546245,0.7831872913566059,0.5638330803548723,0.13439472318269086,0.013405410814991265,3259,1414,392,935,3374.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-438,0.036442271414754146,-0.08590806330067824,132.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,sigmoid,precision_0_45,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.13350857994663007,0.006372653791778122,Calibration improves validation Brier and ECE.,0.21,0.450025367833587,0.6684250188394876,0.7680291033597261,0.537901758641601,3284.0,0.7358333333333333,0.435948361469712,0.6616428033157498,0.7569013481703403,0.5255911403771326,0.7831872913566059,0.5638330803548723,0.13439472318269086,0.013405410814991265,3537,1136,449,878,3381.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-716,0.0743489130036658,-0.12886209495101741,139.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,sigmoid,specificity_0_65,validation,False,18000,6000,6000,0.7876928033883179,0.559651126833894,0.13350857994663007,0.006372653791778122,Calibration improves validation Brier and ECE.,0.165,0.39002356637863317,0.7483044461190655,0.66766531136315,0.5127807900852053,3223.0,0.6758333333333333,0.38041795665634676,0.7407686510926903,0.6573935373421784,0.5026847353618,0.7831872913566059,0.5638330803548723,0.13439472318269086,0.013405410814991265,3072,1601,344,983,3321.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-251,0.018818508190300565,-0.049736247174076875,79.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,isotonic,default_0_50,validation,False,18000,6000,6000,0.7910093272597589,0.5508719709885187,0.13228609801163732,3.0221195916150615e-17,Calibration improves validation Brier and ECE.,0.5,0.6717877094972067,0.3624717407686511,0.9497111063556601,0.4708761625061184,4465.0,0.8176666666666667,0.6633941093969145,0.35644310474755087,0.9486411298951423,0.46372549019607845,0.7815685387250042,0.5420605708428373,0.13476253637472427,0.012747186516878182,4433,240,854,473,4510.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-1612,0.30179466093086826,-0.4340617935192163,1268.0,Precision/FP improve but recall loss is material.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,isotonic,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7910093272597589,0.5508719709885187,0.13228609801163732,3.0221195916150615e-17,Calibration improves validation Brier and ECE.,0.175,0.3722576079263977,0.7927656367746797,0.6203723518082602,0.5066217192391043,3149.0,0.6516666666666666,0.3648600779312788,0.7761868877166541,0.6163064412582924,0.4963855421686747,0.7815685387250042,0.5420605708428373,0.13476253637472427,0.012747186516878182,2880,1793,297,1030,3278.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-59,0.0032606294652325896,-0.014318010550113058,36.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,isotonic,precision_0_40,validation,False,18000,6000,6000,0.7910093272597589,0.5508719709885187,0.13228609801163732,3.0221195916150615e-17,Calibration improves validation Brier and ECE.,0.205,0.43486499289436287,0.691785983421251,0.7447036165204366,0.5340314136125655,3238.0,0.7191666666666666,0.41658900279589933,0.6737000753579503,0.7320778942863257,0.5148286783760437,0.7815685387250042,0.5420605708428373,0.13476253637472427,0.012747186516878182,3421,1252,433,894,3417.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-600,0.05498955432985314,-0.11680482290881689,175.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,isotonic,precision_0_45,validation,False,18000,6000,6000,0.7910093272597589,0.5508719709885187,0.13228609801163732,3.0221195916150615e-17,Calibration improves validation Brier and ECE.,0.23,0.4536135315222963,0.6669178598342125,0.7718810186175904,0.5399633923123855,3276.0,0.7386666666666667,0.4394167923579688,0.6586284853051997,0.7613952493045153,0.5271411338962606,0.7815685387250042,0.5420605708428373,0.13476253637472427,0.012747186516878182,3558,1115,453,874,3380.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-737,0.07781734389192263,-0.1318764129615675,138.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_3,custom class_weights positive_weight=3,False,isotonic,specificity_0_65,validation,False,18000,6000,6000,0.7910093272597589,0.5508719709885187,0.13228609801163732,3.0221195916150615e-17,Calibration improves validation Brier and ECE.,0.205,0.43486499289436287,0.691785983421251,0.7447036165204366,0.5340314136125655,3238.0,0.7191666666666666,0.41658900279589933,0.6737000753579503,0.7320778942863257,0.5148286783760437,0.7815685387250042,0.5420605708428373,0.13476253637472427,0.012747186516878182,3421,1252,433,894,3417.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-600,0.05498955432985314,-0.11680482290881689,175.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,False,uncalibrated,default_0_50,validation,False,18000,6000,6000,0.7855967944892099,0.5570806577588086,0.18544567309885193,0.21424884520505408,Reference uncalibrated probability.,0.5,0.4505664263645726,0.6593820648078372,0.7716670233254869,0.5353319057815846,3327.0,0.7388333333333333,0.4393939393939394,0.6556141672946496,0.7624652257650332,0.5261566374357424,0.7817122235820232,0.5621287026739918,0.1875058109419519,0.2162095710369689,3563,1110,457,870,3395.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-742,0.0777944909278932,-0.13489073097211757,153.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,18000,6000,6000,0.7855967944892099,0.5570806577588086,0.18544567309885193,0.21424884520505408,Reference uncalibrated probability.,0.4,0.37508896797153024,0.7942727957799548,0.6242242670661245,0.5095479816291999,3121.0,0.6556666666666666,0.3683648022800142,0.7792012057272042,0.6205863471003638,0.5002418964683116,0.7817122235820232,0.5621287026739918,0.1875058109419519,0.2162095710369689,2900,1773,293,1034,3238.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-79,0.006765353813968034,-0.011303692539562982,-4.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
taiwan,CatBoost,catboost_class_weight_pos_4,custom class_weights positive_weight=4,False,uncalibrated,precision_0_40,validation,False,18000,6000,6000,0.7855967944892099,0.5570806577588086,0.18544567309885193,0.21424884520505408,Reference uncalibrated probability.,0.435,0.4019933554817276,0.7294649585531273,0.6918467793708538,0.5183400267737618,3235.0,0.689,0.3895038950389504,0.7159005275056518,0.6813610100577787,0.5045140732873075,0.7817122235820232,0.5621287026739918,0.1875058109419519,0.2162095710369689,3184,1489,377,950,3374.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.3615994484660462,0.7905048982667672,1852,3242.0,-363,0.027904446572904196,-0.07460437076111537,132.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
