dataset,model_family,variant_name,imbalance_strategy,experimental,calibration_type,threshold_policy,selection_split,test_set_used_for_calibration_or_threshold_selection,train_rows,validation_rows,test_rows,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,probability_calibration_comment,selected_threshold_validation,validation_precision,validation_recall,validation_specificity,validation_f1,validation_expected_cost_FN5_FP1,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,test_ece,test_tn,test_fp,test_fn,test_tp,test_expected_cost_FN5_FP1,baseline_catboost_reference_variant,baseline_catboost_precision,baseline_catboost_recall,baseline_catboost_fp,baseline_catboost_cost,delta_fp_vs_baseline_catboost,delta_precision_vs_baseline_catboost,delta_recall_vs_baseline_catboost,delta_cost_vs_baseline_catboost,operational_comment
heloc,LightGBM,lightgbm_scale_pos_weight_3.5,scale_pos_weight=3.5,False,isotonic,precision_0_40,validation,False,5922,1974,1975,0.786657296294659,0.7744052506366209,0.1867370061748876,9.742572616043197e-17,Calibration improves validation Brier and ECE.,0.17,0.5245398773006135,0.9990262901655307,0.01795142555438226,0.6878980891719744,935.0,0.5230379746835443,0.5218718209562564,0.9980544747081712,0.007391763463569166,0.6853707414829661,0.7808413010161107,0.7702023924683619,0.19019034428423293,0.026834806503890085,7,940,2,1026,950.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,119,-0.030472781006666172,0.012645914396887115,54.0,Weighting mainly increases recall and may worsen FP burden.
heloc,LightGBM,lightgbm_scale_pos_weight_3.5,scale_pos_weight=3.5,False,isotonic,precision_0_45,validation,False,5922,1974,1975,0.786657296294659,0.7744052506366209,0.1867370061748876,9.742572616043197e-17,Calibration improves validation Brier and ECE.,0.17,0.5245398773006135,0.9990262901655307,0.01795142555438226,0.6878980891719744,935.0,0.5230379746835443,0.5218718209562564,0.9980544747081712,0.007391763463569166,0.6853707414829661,0.7808413010161107,0.7702023924683619,0.19019034428423293,0.026834806503890085,7,940,2,1026,950.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,119,-0.030472781006666172,0.012645914396887115,54.0,Weighting mainly increases recall and may worsen FP burden.
heloc,LightGBM,lightgbm_scale_pos_weight_3.5,scale_pos_weight=3.5,False,isotonic,specificity_0_65,validation,False,5922,1974,1975,0.786657296294659,0.7744052506366209,0.1867370061748876,9.742572616043197e-17,Calibration improves validation Brier and ECE.,0.415,0.7093942054433714,0.7867575462512172,0.6504751847940866,0.7460757156048016,1426.0,0.7184810126582278,0.6993243243243243,0.8054474708171206,0.6240760295670539,0.7486437613019892,0.7808413010161107,0.7702023924683619,0.19019034428423293,0.026834806503890085,591,356,200,828,1356.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-465,0.14697972236140178,-0.17996108949416345,460.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.21660204158307306,0.1472794232802293,Reference uncalibrated probability.,0.5,0.6538461538461539,0.8607594936708861,0.5058078141499472,0.7431693989071038,1183.0,0.6891139240506329,0.6493506493506493,0.8754863813229572,0.48680042238648363,0.7456503728251864,0.7802203559058095,0.7892446224480931,0.21896414144113396,0.1541402262581291,461,486,128,900,1126.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-335,0.09700604738772678,-0.1099221789883269,230.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.21660204158307306,0.1472794232802293,Reference uncalibrated probability.,0.195,0.5715935334872979,0.9639727361246349,0.21647307286166842,0.7176513229430953,927.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.21896414144113396,0.1541402262581291,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.21660204158307306,0.1472794232802293,Reference uncalibrated probability.,0.195,0.5715935334872979,0.9639727361246349,0.21647307286166842,0.7176513229430953,927.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.21896414144113396,0.1541402262581291,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.21660204158307306,0.1472794232802293,Reference uncalibrated probability.,0.195,0.5715935334872979,0.9639727361246349,0.21647307286166842,0.7176513229430953,927.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.21896414144113396,0.1541402262581291,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,uncalibrated,specificity_0_65,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.21660204158307306,0.1472794232802293,Reference uncalibrated probability.,0.67,0.7087378640776699,0.7818889970788705,0.6515311510031679,0.7435185185185185,1450.0,0.7118987341772152,0.6987012987012987,0.7850194552529183,0.6325237592397043,0.7393495190105359,0.7802203559058095,0.7892446224480931,0.21896414144113396,0.1541402262581291,599,348,221,807,1453.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-473,0.14635669673837615,-0.20038910505836582,557.0,Precision/FP improve but recall loss is material.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,sigmoid,default_0_50,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.1911462032881433,0.017497034260833284,Calibration improves validation Brier and ECE.,0.5,0.718491260349586,0.7604673807205453,0.6768743400211193,0.738883632923368,1536.0,0.7154430379746836,0.7141544117647058,0.7558365758754864,0.6715945089757128,0.7344045368620038,0.7802203559058095,0.7892446224480931,0.19107587053345226,0.019466708311230558,636,311,251,777,1566.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-510,0.16180980980178328,-0.22957198443579774,670.0,Precision/FP improve but recall loss is material.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,sigmoid,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.1911462032881433,0.017497034260833284,Calibration improves validation Brier and ECE.,0.2,0.571263704558569,0.9639727361246349,0.21541710665258712,0.7173913043478262,928.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.19107587053345226,0.019466708311230558,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,sigmoid,precision_0_40,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.1911462032881433,0.017497034260833284,Calibration improves validation Brier and ECE.,0.2,0.571263704558569,0.9639727361246349,0.21541710665258712,0.7173913043478262,928.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.19107587053345226,0.019466708311230558,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,sigmoid,precision_0_45,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.1911462032881433,0.017497034260833284,Calibration improves validation Brier and ECE.,0.2,0.571263704558569,0.9639727361246349,0.21541710665258712,0.7173913043478262,928.0,0.5918987341772152,0.5627118644067797,0.9688715953307393,0.18268215417106654,0.7119370979270907,0.7802203559058095,0.7892446224480931,0.19107587053345226,0.019466708311230558,173,774,32,996,934.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-47,0.010367262443857106,-0.0165369649805448,38.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,sigmoid,specificity_0_65,validation,False,5922,1974,1975,0.7797554723623722,0.7768087337740229,0.1911462032881433,0.017497034260833284,Calibration improves validation Brier and ECE.,0.475,0.7084805653710248,0.7809152872444012,0.6515311510031679,0.7429365446966189,1455.0,0.7118987341772152,0.6997389033942559,0.7821011673151751,0.6356916578669483,0.7386311437758383,0.7802203559058095,0.7892446224480931,0.19107587053345226,0.019466708311230558,602,345,224,804,1465.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-476,0.14739430143133336,-0.203307392996109,569.0,Precision/FP improve but recall loss is material.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,isotonic,default_0_50,validation,False,5922,1974,1975,0.7857442505364658,0.7739361362616851,0.1875212766798544,2.7305637206459652e-17,Calibration improves validation Brier and ECE.,0.5,0.7075718015665796,0.7916260954235638,0.6451953537486801,0.7472426470588236,1406.0,0.7159493670886076,0.6973795435333897,0.8025291828793775,0.6219640971488912,0.7462686567164178,0.7782619905579363,0.768459913547161,0.19079256271306783,0.01364652449504948,589,358,203,825,1373.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-463,0.14503494157046715,-0.18287937743190663,477.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,isotonic,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7857442505364658,0.7739361362616851,0.1875212766798544,2.7305637206459652e-17,Calibration improves validation Brier and ECE.,0.19,0.5711815561959654,0.9649464459591042,0.21436114044350582,0.717595944967415,924.0,0.590886075949367,0.5620767494356659,0.9688715953307393,0.1805702217529039,0.7114285714285714,0.7782619905579363,0.768459913547161,0.19079256271306783,0.01364652449504948,171,776,32,996,936.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-45,0.009732147472743313,-0.0165369649805448,40.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,isotonic,precision_0_40,validation,False,5922,1974,1975,0.7857442505364658,0.7739361362616851,0.1875212766798544,2.7305637206459652e-17,Calibration improves validation Brier and ECE.,0.19,0.5711815561959654,0.9649464459591042,0.21436114044350582,0.717595944967415,924.0,0.590886075949367,0.5620767494356659,0.9688715953307393,0.1805702217529039,0.7114285714285714,0.7782619905579363,0.768459913547161,0.19079256271306783,0.01364652449504948,171,776,32,996,936.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-45,0.009732147472743313,-0.0165369649805448,40.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,isotonic,precision_0_45,validation,False,5922,1974,1975,0.7857442505364658,0.7739361362616851,0.1875212766798544,2.7305637206459652e-17,Calibration improves validation Brier and ECE.,0.19,0.5711815561959654,0.9649464459591042,0.21436114044350582,0.717595944967415,924.0,0.590886075949367,0.5620767494356659,0.9688715953307393,0.1805702217529039,0.7114285714285714,0.7782619905579363,0.768459913547161,0.19079256271306783,0.01364652449504948,171,776,32,996,936.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-45,0.009732147472743313,-0.0165369649805448,40.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,False,isotonic,specificity_0_65,validation,False,5922,1974,1975,0.7857442505364658,0.7739361362616851,0.1875212766798544,2.7305637206459652e-17,Calibration improves validation Brier and ECE.,0.54,0.7195571955719557,0.759493670886076,0.6789862724392819,0.7389862624348651,1539.0,0.7144303797468354,0.7140221402214022,0.7529182879377432,0.672650475184794,0.7329545454545454,0.7782619905579363,0.768459913547161,0.19079256271306783,0.01364652449504948,637,310,254,774,1580.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-511,0.16167753825847964,-0.23249027237354092,684.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.5,0.7262464722483537,0.7517039922103214,0.6927138331573389,0.7387559808612442,1566.0,0.7250632911392405,0.7268475210477081,0.7558365758754864,0.6916578669482577,0.7410586552217454,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,655,292,251,777,1547.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-529,0.17450291908478555,-0.22957198443579774,651.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,uncalibrated,specificity_0_65,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.45,0.7112676056338029,0.7867575462512172,0.6536430834213305,0.7471104946833103,1423.0,0.7316455696202532,0.7165217391304348,0.8015564202334631,0.6557550158394931,0.7566574839302113,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,621,326,204,824,1346.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-495,0.16417713716751225,-0.18385214007782102,450.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,sigmoid,default_0_50,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18425686934330596,0.017702132199595388,Calibration improves validation Brier and ECE.,0.5,0.723205964585275,0.7555988315481986,0.6863780359028511,0.7390476190476191,1552.0,0.7286075949367089,0.7277777777777777,0.7645914396887159,0.689545934530095,0.7457305502846299,0.7953048537466257,0.7999353774409995,0.18398874655160136,0.02584891728938225,653,294,242,786,1504.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-527,0.17543317581485518,-0.2208171206225682,608.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,sigmoid,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18425686934330596,0.017702132199595388,Calibration improves validation Brier and ECE.,0.2,0.5883054892601431,0.9600778967867576,0.2713833157338965,0.7295597484276729,895.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7953048537466257,0.7999353774409995,0.18398874655160136,0.02584891728938225,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,sigmoid,precision_0_40,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18425686934330596,0.017702132199595388,Calibration improves validation Brier and ECE.,0.2,0.5883054892601431,0.9600778967867576,0.2713833157338965,0.7295597484276729,895.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7953048537466257,0.7999353774409995,0.18398874655160136,0.02584891728938225,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,sigmoid,precision_0_45,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18425686934330596,0.017702132199595388,Calibration improves validation Brier and ECE.,0.2,0.5883054892601431,0.9600778967867576,0.2713833157338965,0.7295597484276729,895.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7953048537466257,0.7999353774409995,0.18398874655160136,0.02584891728938225,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,sigmoid,specificity_0_65,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18425686934330596,0.017702132199595388,Calibration improves validation Brier and ECE.,0.46,0.7096491228070175,0.7877312560856865,0.6504751847940866,0.7466543608675589,1421.0,0.730126582278481,0.7135461604831751,0.8044747081712063,0.6494192185850053,0.7562871513488797,0.7953048537466257,0.7999353774409995,0.18398874655160136,0.02584891728938225,615,332,201,827,1337.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-489,0.16120155852025253,-0.18093385214007784,441.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,isotonic,default_0_50,validation,False,5922,1974,1975,0.7995263061027033,0.7887888084493402,0.18148346077592564,1.971292655172834e-17,Calibration improves validation Brier and ECE.,0.5,0.7454728370221329,0.7215189873417721,0.7328405491024287,0.7333003463631866,1683.0,0.7275949367088608,0.7406679764243614,0.7334630350194552,0.7212249208025343,0.7370478983382208,0.7937347716935316,0.7882923366972111,0.18513484610629655,0.02892748131497459,683,264,274,754,1634.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-557,0.18832337446143887,-0.2519455252918289,738.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,isotonic,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7995263061027033,0.7887888084493402,0.18148346077592564,1.971292655172834e-17,Calibration improves validation Brier and ECE.,0.215,0.5885509838998211,0.9610516066212269,0.2713833157338965,0.7300295857988166,890.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7937347716935316,0.7882923366972111,0.18513484610629655,0.02892748131497459,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,isotonic,precision_0_40,validation,False,5922,1974,1975,0.7995263061027033,0.7887888084493402,0.18148346077592564,1.971292655172834e-17,Calibration improves validation Brier and ECE.,0.215,0.5885509838998211,0.9610516066212269,0.2713833157338965,0.7300295857988166,890.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7937347716935316,0.7882923366972111,0.18513484610629655,0.02892748131497459,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,isotonic,precision_0_45,validation,False,5922,1974,1975,0.7995263061027033,0.7887888084493402,0.18148346077592564,1.971292655172834e-17,Calibration improves validation Brier and ECE.,0.215,0.5885509838998211,0.9610516066212269,0.2713833157338965,0.7300295857988166,890.0,0.6187341772151899,0.5811209439528023,0.958171206225681,0.2502639915522703,0.72346676459787,0.7937347716935316,0.7882923366972111,0.18513484610629655,0.02892748131497459,237,710,43,985,925.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-111,0.028776341989879772,-0.027237354085603127,29.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_baseline,baseline XGBoost,False,isotonic,specificity_0_65,validation,False,5922,1974,1975,0.7995263061027033,0.7887888084493402,0.18148346077592564,1.971292655172834e-17,Calibration improves validation Brier and ECE.,0.5,0.7454728370221329,0.7215189873417721,0.7328405491024287,0.7333003463631866,1683.0,0.7275949367088608,0.7406679764243614,0.7334630350194552,0.7212249208025343,0.7370478983382208,0.7937347716935316,0.7882923366972111,0.18513484610629655,0.02892748131497459,683,264,274,754,1634.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-557,0.18832337446143887,-0.2519455252918289,738.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,False,uncalibrated,default_0_50,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.5,0.7262464722483537,0.7517039922103214,0.6927138331573389,0.7387559808612442,1566.0,0.7250632911392405,0.7268475210477081,0.7558365758754864,0.6916578669482577,0.7410586552217454,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,655,292,251,777,1547.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-529,0.17450291908478555,-0.22957198443579774,651.0,Precision/FP improve but recall loss is material.
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,False,uncalibrated,cost_optimal_FN5_FP1,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,False,uncalibrated,precision_0_40,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
heloc,XGBoost,xgboost_scale_pos_weight_1,scale_pos_weight=1,False,uncalibrated,precision_0_45,validation,False,5922,1974,1975,0.7948238119866046,0.7923832375357371,0.18493012300653308,0.029019147653997,Reference uncalibrated probability.,0.16,0.5882002383790227,0.9610516066212269,0.2703273495248152,0.7297597042513864,891.0,0.6187341772151899,0.5809299587992937,0.9601167315175098,0.2481520591341077,0.7238723872387238,0.7953048537466257,0.7999353774409995,0.18428235191870476,0.03449487308724018,235,712,41,987,917.0,catboost_baseline|uncalibrated|cost_optimal_FN5_FP1,0.5523446019629226,0.9854085603112841,821,896.0,-109,0.02858535683637109,-0.02529182879377434,21.0,More balanced than baseline CatBoost: precision improves and FP drops with tolerable recall loss.
