dataset,candidate_id,candidate_source,raw_threshold,raw_expected_cost,raw_pr_auc,raw_roc_auc,raw_brier_score,weights_json,calibrated_threshold,calibrated_expected_cost,calibrated_pr_auc,calibrated_roc_auc,calibrated_brier_score,winner,cost_scenario,selection_split,test_set_used_for_weight_optimization
taiwan,1687,dirichlet_random,0.15,3166.0,0.561960367673984,0.7873193195175479,0.13324122834045052,"{'xgboost': 0.0031150880038701236, 'catboost': 0.5096210907336262, 'optuna_best_catboost': 0.31485884467920827, 'random_forest': 0.020230000570850584, 'monotonic_xgboost': 0.15217497601244495}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1039,dirichlet_random,0.15,3166.0,0.5619237127467511,0.7879130879165873,0.13313900806839327,"{'xgboost': 0.5395628201393459, 'catboost': 0.09799688692224096, 'optuna_best_catboost': 0.23417816669556069, 'random_forest': 0.009925111647892778, 'monotonic_xgboost': 0.1183370145949598}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1973,dirichlet_random,0.15,3166.0,0.5618090368945593,0.788331564015313,0.13311969137716667,"{'xgboost': 0.06400672935918018, 'catboost': 0.4719813539876042, 'optuna_best_catboost': 0.008901471266828711, 'random_forest': 0.09730497830283162, 'monotonic_xgboost': 0.35780546708355526}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2165,dirichlet_random,0.15,3166.0,0.5617916288973193,0.7881798160350042,0.13310745963122916,"{'xgboost': 0.4855236752400944, 'catboost': 0.16124050763972533, 'optuna_best_catboost': 0.12247387207253173, 'random_forest': 0.04161297651844755, 'monotonic_xgboost': 0.1891489685292009}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2114,dirichlet_random,0.15,3166.0,0.5617759480059833,0.7880269392174353,0.1331447881282845,"{'xgboost': 0.36898577859392157, 'catboost': 0.3793003270900536, 'optuna_best_catboost': 0.10778889779563498, 'random_forest': 0.014810531412879538, 'monotonic_xgboost': 0.12911446510751043}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2208,dirichlet_random,0.15,3166.0,0.5617684447908455,0.788146918491983,0.13310642372746606,"{'xgboost': 0.014745417085742908, 'catboost': 0.023314177411267983, 'optuna_best_catboost': 0.4186521919881812, 'random_forest': 0.08475838060120851, 'monotonic_xgboost': 0.45852983291359944}",,,,,,False,B_FN5_FP1,validation,False
taiwan,960,dirichlet_random,0.15,3166.0,0.5617401930875403,0.7885386250213875,0.13310024726910247,"{'xgboost': 0.03184872224423314, 'catboost': 0.3330698248224856, 'optuna_best_catboost': 0.005949321558072311, 'random_forest': 0.1292783989546297, 'monotonic_xgboost': 0.49985373242057934}",,,,,,False,B_FN5_FP1,validation,False
taiwan,204,dirichlet_random,0.15,3166.0,0.5616806774511851,0.7884658956493162,0.1331045034388966,"{'xgboost': 0.04522613659009382, 'catboost': 0.35607166447517496, 'optuna_best_catboost': 0.012362846662653266, 'random_forest': 0.11229899761284685, 'monotonic_xgboost': 0.4740403546592311}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2955,dirichlet_random,0.15,3166.0,0.5614151369971809,0.7882793149763969,0.13310205390836727,"{'xgboost': 0.05752600225697441, 'catboost': 0.27599454482298275, 'optuna_best_catboost': 0.13723363104869132, 'random_forest': 0.07604867473362992, 'monotonic_xgboost': 0.45319714713772147}",,,,,,False,B_FN5_FP1,validation,False
taiwan,840,dirichlet_random,0.15,3166.0,0.5614039892948186,0.7881133758990987,0.13311480325653705,"{'xgboost': 0.2774742484744529, 'catboost': 0.20333492135137976, 'optuna_best_catboost': 0.1542975857443751, 'random_forest': 0.0019284662740832507, 'monotonic_xgboost': 0.3629647781557088}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2754,dirichlet_random,0.15,3166.0,0.5613784990969845,0.7881814286596621,0.13313013908956664,"{'xgboost': 0.1837082764082516, 'catboost': 0.374576380405238, 'optuna_best_catboost': 0.019706950965747316, 'random_forest': 0.030236952615026083, 'monotonic_xgboost': 0.391771439605737}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2198,dirichlet_random,0.15,3166.0,0.5610523421547242,0.7881543365654093,0.13312235281288218,"{'xgboost': 0.11586137352148794, 'catboost': 0.1936461245431621, 'optuna_best_catboost': 0.17120486899128687, 'random_forest': 0.02608806898801014, 'monotonic_xgboost': 0.4931995639560531}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1731,dirichlet_random,0.15,3167.0,0.5630545929372781,0.7882464174333755,0.13307420524346386,"{'xgboost': 0.14783163192261176, 'catboost': 0.06612699050067603, 'optuna_best_catboost': 0.42198046655447613, 'random_forest': 0.12715465693664285, 'monotonic_xgboost': 0.2369062540855933}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2736,dirichlet_random,0.15,3167.0,0.5629653176336044,0.7881980386936386,0.13311437427525025,"{'xgboost': 0.12108403573599191, 'catboost': 0.3945856119404326, 'optuna_best_catboost': 0.1405500221988652, 'random_forest': 0.32558843670898924, 'monotonic_xgboost': 0.01819189341572078}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1284,dirichlet_random,0.15,3167.0,0.5628396200090054,0.788179332247607,0.1331123282036868,"{'xgboost': 0.08588807919889191, 'catboost': 0.41059719719180177, 'optuna_best_catboost': 0.1583684600656926, 'random_forest': 0.28530109243211793, 'monotonic_xgboost': 0.059845171111495704}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1906,dirichlet_random,0.16,3167.0,0.5627943791748131,0.7882975376350312,0.13309772960377148,"{'xgboost': 0.032773477786324674, 'catboost': 0.18795856701546337, 'optuna_best_catboost': 0.27471458131788823, 'random_forest': 0.3813917041479359, 'monotonic_xgboost': 0.12316166973238796}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2031,dirichlet_random,0.15,3167.0,0.5627659435238035,0.7880016210103062,0.1331822243702725,"{'xgboost': 0.23764567650581656, 'catboost': 0.615652700412691, 'optuna_best_catboost': 0.0018405508239958978, 'random_forest': 0.09738874975950532, 'monotonic_xgboost': 0.047472322497991146}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2667,dirichlet_random,0.15,3167.0,0.562764405601074,0.7883183404931181,0.13306558247448588,"{'xgboost': 0.13556537596017676, 'catboost': 0.12097271205349501, 'optuna_best_catboost': 0.3530702001068462, 'random_forest': 0.12130240194423715, 'monotonic_xgboost': 0.2690893099352448}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1955,dirichlet_random,0.15,3167.0,0.562760703707419,0.7881307922454039,0.13308566466737237,"{'xgboost': 0.13148072338250633, 'catboost': 0.04916985445791778, 'optuna_best_catboost': 0.4454776515485125, 'random_forest': 0.09528243004939939, 'monotonic_xgboost': 0.278589340561664}",,,,,,False,B_FN5_FP1,validation,False
taiwan,399,dirichlet_random,0.15,3167.0,0.5627095383756905,0.7879969443987982,0.1331102596421758,"{'xgboost': 0.423345320269471, 'catboost': 0.03364557742013551, 'optuna_best_catboost': 0.380916439688118, 'random_forest': 0.04127262991951946, 'monotonic_xgboost': 0.12082003270275626}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2128,dirichlet_random,0.15,3167.0,0.5626976320329063,0.7878463252557502,0.13313521994723643,"{'xgboost': 0.04134846142484871, 'catboost': 0.13687304367124223, 'optuna_best_catboost': 0.5013947786701799, 'random_forest': 0.15054441189700674, 'monotonic_xgboost': 0.16983930433672234}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2988,dirichlet_random,0.15,3167.0,0.5626922579020607,0.7879345358245374,0.13312835998275013,"{'xgboost': 0.2788706926277469, 'catboost': 0.1532891242672941, 'optuna_best_catboost': 0.4287233514506663, 'random_forest': 0.07409796332761633, 'monotonic_xgboost': 0.06501886832667635}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1608,dirichlet_random,0.15,3167.0,0.5626819904345596,0.7877860130935448,0.13316139337372243,"{'xgboost': 0.09327732803810014, 'catboost': 0.3771676592114755, 'optuna_best_catboost': 0.29749665153463767, 'random_forest': 0.22923978889057564, 'monotonic_xgboost': 0.002818572325210919}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1345,dirichlet_random,0.15,3167.0,0.56264089622833,0.7884038095999868,0.13309224363517583,"{'xgboost': 0.08149152194827301, 'catboost': 0.44872308128774197, 'optuna_best_catboost': 0.09187593778520504, 'random_forest': 0.1688955637589955, 'monotonic_xgboost': 0.20901389521978442}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1217,dirichlet_random,0.15,3167.0,0.5626143156811896,0.787884221935211,0.13313378040742113,"{'xgboost': 0.06885533167836685, 'catboost': 0.2599491486495325, 'optuna_best_catboost': 0.39556263517569845, 'random_forest': 0.17014508124827915, 'monotonic_xgboost': 0.10548780324812311}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1868,dirichlet_random,0.15,3167.0,0.5626121806381306,0.7878792227987714,0.13314577523716928,"{'xgboost': 0.21187062266406964, 'catboost': 0.3142246867010719, 'optuna_best_catboost': 0.3388082147175175, 'random_forest': 0.08126749870846363, 'monotonic_xgboost': 0.05382897720887724}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1855,dirichlet_random,0.15,3167.0,0.5626099181958243,0.7879567900448164,0.13312226637404465,"{'xgboost': 0.18084332415662874, 'catboost': 0.19068798963483843, 'optuna_best_catboost': 0.42254968179946745, 'random_forest': 0.122585783953387, 'monotonic_xgboost': 0.0833332204556784}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2626,dirichlet_random,0.15,3167.0,0.5625141168912724,0.7880348410782588,0.1331184416257345,"{'xgboost': 0.45898847676968574, 'catboost': 0.12513601027873533, 'optuna_best_catboost': 0.2994811307956488, 'random_forest': 0.04907974051161922, 'monotonic_xgboost': 0.0673146416443109}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2893,dirichlet_random,0.15,3167.0,0.5624676442955875,0.7880000083856484,0.1331391476687236,"{'xgboost': 0.16346557347077498, 'catboost': 0.40238991821377024, 'optuna_best_catboost': 0.23656728199708613, 'random_forest': 0.1868037077338391, 'monotonic_xgboost': 0.010773518584529594}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2536,dirichlet_random,0.15,3167.0,0.5624624820650632,0.7870925844906469,0.1332449126495079,"{'xgboost': 0.02953640846946427, 'catboost': 0.19947821678475738, 'optuna_best_catboost': 0.6129442619052348, 'random_forest': 0.10913511393310353, 'monotonic_xgboost': 0.04890599890744018}",,,,,,False,B_FN5_FP1,validation,False
taiwan,929,dirichlet_random,0.15,3167.0,0.5624444843937276,0.7880956370278618,0.13313777159878415,"{'xgboost': 0.0369301989905084, 'catboost': 0.5230148686006273, 'optuna_best_catboost': 0.11149942198944483, 'random_forest': 0.14843414551110584, 'monotonic_xgboost': 0.1801213649083135}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2053,dirichlet_random,0.15,3167.0,0.5624129186400408,0.788129179620746,0.13310401958361032,"{'xgboost': 0.1433149512197625, 'catboost': 0.3149151215062073, 'optuna_best_catboost': 0.28158601097953706, 'random_forest': 0.13432412413418643, 'monotonic_xgboost': 0.12585979216030665}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2768,dirichlet_random,0.15,3167.0,0.5623763703682516,0.7876631310946126,0.1331788479314752,"{'xgboost': 0.0816883286063696, 'catboost': 0.36378631496293606, 'optuna_best_catboost': 0.37574634350381386, 'random_forest': 0.12187164994975519, 'monotonic_xgboost': 0.05690736297712531}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2652,dirichlet_random,0.15,3167.0,0.5623598726825791,0.7873667306824903,0.13320542491976864,"{'xgboost': 0.0301273607666399, 'catboost': 0.1261844573184018, 'optuna_best_catboost': 0.6227033656239885, 'random_forest': 0.07293029930749728, 'monotonic_xgboost': 0.14805451698347255}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2891,dirichlet_random,0.15,3167.0,0.5623306246083692,0.7881541753029436,0.13312143364759213,"{'xgboost': 0.5203949189794005, 'catboost': 0.175293576067727, 'optuna_best_catboost': 0.18101525658027626, 'random_forest': 0.05771665406030817, 'monotonic_xgboost': 0.06557959431228817}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1277,dirichlet_random,0.15,3167.0,0.5622969980705249,0.7882041666673385,0.1330773632395511,"{'xgboost': 0.2691043828982113, 'catboost': 0.14974492838013376, 'optuna_best_catboost': 0.2615505121766377, 'random_forest': 0.051491994288214556, 'monotonic_xgboost': 0.26810818225680255}",,,,,,False,B_FN5_FP1,validation,False
taiwan,890,dirichlet_random,0.15,3167.0,0.5622824483134558,0.788145467129791,0.13308299527627282,"{'xgboost': 0.28525086030611974, 'catboost': 0.14131207776560473, 'optuna_best_catboost': 0.3129112804593986, 'random_forest': 0.057685960276662285, 'monotonic_xgboost': 0.20283982119221447}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2153,dirichlet_random,0.15,3167.0,0.5622727989446409,0.7878790615363056,0.13314311109457586,"{'xgboost': 0.5312364547459512, 'catboost': 0.03125384666403801, 'optuna_best_catboost': 0.3540215769847946, 'random_forest': 0.027448572562499798, 'monotonic_xgboost': 0.05603954904271632}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2395,dirichlet_random,0.15,3167.0,0.5622586021956009,0.7869672835547279,0.1332653655408228,"{'xgboost': 0.03935641500287113, 'catboost': 0.21008412656542633, 'optuna_best_catboost': 0.6340137565215125, 'random_forest': 0.07775719855811461, 'monotonic_xgboost': 0.038788503352075385}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2968,dirichlet_random,0.15,3167.0,0.5622468821616677,0.7877123161466786,0.1331654845366633,"{'xgboost': 0.03613344238323531, 'catboost': 0.34715378981458606, 'optuna_best_catboost': 0.37730783127327927, 'random_forest': 0.11922681330465283, 'monotonic_xgboost': 0.12017812322424651}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1060,dirichlet_random,0.15,3167.0,0.5622312137526376,0.7875513762058199,0.13320505411835742,"{'xgboost': 0.07603404231101633, 'catboost': 0.4653554601654963, 'optuna_best_catboost': 0.3129628788929746, 'random_forest': 0.08610241111904807, 'monotonic_xgboost': 0.05954520751146471}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1567,dirichlet_random,0.15,3167.0,0.562157444378129,0.7879929128371536,0.13310320664060157,"{'xgboost': 0.2907868356681159, 'catboost': 0.08023186484810887, 'optuna_best_catboost': 0.3536802287428514, 'random_forest': 0.008812346016185186, 'monotonic_xgboost': 0.2664887247247386}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1759,dirichlet_random,0.15,3167.0,0.5621292223844632,0.7882747996273547,0.1330929425317434,"{'xgboost': 0.5086244198509234, 'catboost': 0.1287005239006906, 'optuna_best_catboost': 0.11810861790016292, 'random_forest': 0.07570665067299563, 'monotonic_xgboost': 0.16885978767522733}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1624,dirichlet_random,0.15,3167.0,0.5620711911653745,0.7884442864789002,0.13307610864936498,"{'xgboost': 0.01725004341752305, 'catboost': 0.32728941795847866, 'optuna_best_catboost': 0.16324561807108107, 'random_forest': 0.15976235033002767, 'monotonic_xgboost': 0.3324525702228897}",,,,,,False,B_FN5_FP1,validation,False
taiwan,874,dirichlet_random,0.15,3167.0,0.5618254150854396,0.7882375479977572,0.13310086067252705,"{'xgboost': 0.19263224822670552, 'catboost': 0.3650934874858892, 'optuna_best_catboost': 0.09179800449683662, 'random_forest': 0.05846762714949026, 'monotonic_xgboost': 0.2920086326410783}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1963,dirichlet_random,0.15,3167.0,0.5617878965778059,0.788665861106896,0.13308088116854908,"{'xgboost': 0.04608840843402522, 'catboost': 0.27591129480946336, 'optuna_best_catboost': 0.0034578456818237526, 'random_forest': 0.15996307454405204, 'monotonic_xgboost': 0.5145793765306357}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1425,dirichlet_random,0.15,3167.0,0.5616862556626916,0.7880332284536009,0.13315537560888155,"{'xgboost': 0.37513877370322646, 'catboost': 0.42018309334654275, 'optuna_best_catboost': 0.0432070650622589, 'random_forest': 0.010032567979731778, 'monotonic_xgboost': 0.15143849990824024}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2337,dirichlet_random,0.15,3167.0,0.5616838573905851,0.7879945254618114,0.13316351290129133,"{'xgboost': 0.5718202310271466, 'catboost': 0.26368159711349587, 'optuna_best_catboost': 0.02290711201684138, 'random_forest': 0.019577556029200742, 'monotonic_xgboost': 0.1220135038133155}",,,,,,False,B_FN5_FP1,validation,False
taiwan,921,dirichlet_random,0.15,3167.0,0.5616169135318511,0.7879553386826244,0.13316768129550835,"{'xgboost': 0.5877072491277592, 'catboost': 0.2301546268798915, 'optuna_best_catboost': 0.05085207522833591, 'random_forest': 0.011143996834821503, 'monotonic_xgboost': 0.12014205192919192}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2832,dirichlet_random,0.15,3167.0,0.5615729670522227,0.7883167278684601,0.13309870558719966,"{'xgboost': 0.5072259027905559, 'catboost': 0.1387657145883911, 'optuna_best_catboost': 0.005614481411015703, 'random_forest': 0.08441630748355886, 'monotonic_xgboost': 0.26397759372647855}",,,,,,False,B_FN5_FP1,validation,False
taiwan,434,dirichlet_random,0.15,3167.0,0.5614940679073988,0.7880150057949667,0.13311258755203145,"{'xgboost': 0.09712149635136838, 'catboost': 0.09218672104363784, 'optuna_best_catboost': 0.37184910664241005, 'random_forest': 0.02618000761579471, 'monotonic_xgboost': 0.41266266834678894}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2314,dirichlet_random,0.15,3167.0,0.5614249259694198,0.788455252326574,0.13308008561491774,"{'xgboost': 0.10186757991877429, 'catboost': 0.3064650237564173, 'optuna_best_catboost': 0.06880884017646881, 'random_forest': 0.10770411032270512, 'monotonic_xgboost': 0.4151544458256344}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1212,dirichlet_random,0.15,3167.0,0.5613812574547212,0.7882814113884521,0.1331247062222504,"{'xgboost': 0.02259203233148974, 'catboost': 0.3171395568572406, 'optuna_best_catboost': 0.08329487323254382, 'random_forest': 0.07410180097006118, 'monotonic_xgboost': 0.5028717366086648}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2180,dirichlet_random,0.15,3167.0,0.5613571587029162,0.7882983439473601,0.13309380823263095,"{'xgboost': 0.3934926964330349, 'catboost': 0.20022496758402167, 'optuna_best_catboost': 0.046837672411290034, 'random_forest': 0.054485998160523935, 'monotonic_xgboost': 0.30495866541112926}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1614,dirichlet_random,0.15,3167.0,0.5608506761180694,0.7881570780273278,0.13310804420053607,"{'xgboost': 0.3095810238086699, 'catboost': 0.02250432272639062, 'optuna_best_catboost': 0.18875395262310052, 'random_forest': 0.026603882657980967, 'monotonic_xgboost': 0.452556818183858}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1570,dirichlet_random,0.15,3167.0,0.5605485094117548,0.7880095228711299,0.1331529008161085,"{'xgboost': 0.4851817601594582, 'catboost': 0.0204504963668605, 'optuna_best_catboost': 0.08645879577973212, 'random_forest': 0.007416889542119274, 'monotonic_xgboost': 0.4004920581518299}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2477,dirichlet_random,0.15,3168.0,0.5632344730864784,0.7880714476579933,0.1331551332933606,"{'xgboost': 0.08543928351126073, 'catboost': 0.5936027308811902, 'optuna_best_catboost': 0.03139694027409677, 'random_forest': 0.24146187863216276, 'monotonic_xgboost': 0.0480991667012896}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1576,dirichlet_random,0.15,3168.0,0.5631179838130215,0.7880391951648352,0.13315740450131522,"{'xgboost': 0.04997875512966905, 'catboost': 0.5993138294702122, 'optuna_best_catboost': 0.030497439655982617, 'random_forest': 0.2532019051137447, 'monotonic_xgboost': 0.0670080706303916}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2882,dirichlet_random,0.16,3168.0,0.5629881997966083,0.7885716838268744,0.133064516494186,"{'xgboost': 0.08458482084058333, 'catboost': 0.12838221256732285, 'optuna_best_catboost': 0.2339494765379187, 'random_forest': 0.4025840011689089, 'monotonic_xgboost': 0.15049948888526618}",,,,,,False,B_FN5_FP1,validation,False
taiwan,653,dirichlet_random,0.15,3168.0,0.562934361742976,0.7881772358355515,0.13312613820180236,"{'xgboost': 0.043982314490233064, 'catboost': 0.4594468405829341, 'optuna_best_catboost': 0.06672862389181372, 'random_forest': 0.37348420751521727, 'monotonic_xgboost': 0.056358013519801665}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1230,dirichlet_random,0.16,3168.0,0.5628623584278477,0.7886107093435956,0.1330757193088388,"{'xgboost': 0.06695965356847829, 'catboost': 0.027999918417009356, 'optuna_best_catboost': 0.25840068978108394, 'random_forest': 0.45701691352435725, 'monotonic_xgboost': 0.1896228247090713}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2225,dirichlet_random,0.16,3168.0,0.5627828141931699,0.7883757499309392,0.13309201313375482,"{'xgboost': 0.004746106576870154, 'catboost': 0.23802555490147906, 'optuna_best_catboost': 0.21090612937444167, 'random_forest': 0.3956711142511936, 'monotonic_xgboost': 0.15065109489601552}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1408,dirichlet_random,0.15,3168.0,0.5627746452492157,0.7879906551626324,0.13315835032199427,"{'xgboost': 0.03892746785389347, 'catboost': 0.47717359428741735, 'optuna_best_catboost': 0.06444181732201783, 'random_forest': 0.4090320297186927, 'monotonic_xgboost': 0.010425090817978586}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1463,dirichlet_random,0.15,3168.0,0.5627505663760812,0.7882586733807757,0.13308419346907596,"{'xgboost': 0.09427329103213417, 'catboost': 0.2527924841511085, 'optuna_best_catboost': 0.297974887395517, 'random_forest': 0.21827515634560435, 'monotonic_xgboost': 0.136684181075636}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1259,dirichlet_random,0.17,3168.0,0.5627439184532456,0.7884126790356053,0.1330895674535654,"{'xgboost': 0.4868592619335601, 'catboost': 0.2424242379038139, 'optuna_best_catboost': 0.09485884038672637, 'random_forest': 0.17169143038558568, 'monotonic_xgboost': 0.004166229390314185}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1993,dirichlet_random,0.15,3168.0,0.5626690830124965,0.787893413895761,0.1331407125908214,"{'xgboost': 0.08552938673586737, 'catboost': 0.3216761097267083, 'optuna_best_catboost': 0.3382618837629659, 'random_forest': 0.19769327633780834, 'monotonic_xgboost': 0.05683934343665023}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2050,dirichlet_random,0.15,3168.0,0.5626478808641356,0.7876789348162601,0.13319059475033573,"{'xgboost': 0.022525995285321593, 'catboost': 0.5406819476115308, 'optuna_best_catboost': 0.1507611694057413, 'random_forest': 0.27917617513908793, 'monotonic_xgboost': 0.00685471255831851}",,,,,,False,B_FN5_FP1,validation,False
taiwan,746,dirichlet_random,0.15,3168.0,0.5626409408984692,0.7880901541040248,0.13310578850671317,"{'xgboost': 0.21916593224751388, 'catboost': 0.18513126349832365, 'optuna_best_catboost': 0.3864035289269326, 'random_forest': 0.11898640824766091, 'monotonic_xgboost': 0.09031286707956902}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2264,dirichlet_random,0.15,3168.0,0.5625769278309745,0.7882006188930911,0.1330856790330509,"{'xgboost': 0.3805661244702191, 'catboost': 0.12381148468999217, 'optuna_best_catboost': 0.2515393742323659, 'random_forest': 0.04805498208879383, 'monotonic_xgboost': 0.19602803451862896}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2964,dirichlet_random,0.15,3168.0,0.5625662606271995,0.7881857827462385,0.13307991174365338,"{'xgboost': 0.36852930479356805, 'catboost': 0.059864277870380636, 'optuna_best_catboost': 0.31350634745375333, 'random_forest': 0.0579670159589669, 'monotonic_xgboost': 0.2001330539233311}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1467,dirichlet_random,0.15,3168.0,0.5624721225527133,0.787887124659595,0.13317058233209253,"{'xgboost': 0.013400744298479088, 'catboost': 0.376841980193925, 'optuna_best_catboost': 0.14433011793331912, 'random_forest': 0.45260960360531416, 'monotonic_xgboost': 0.012817553968962671}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1148,dirichlet_random,0.15,3168.0,0.5624553531764087,0.7877961726288895,0.13314659625587819,"{'xgboost': 0.47292200969848674, 'catboost': 0.034979502598281004, 'optuna_best_catboost': 0.40845934694593805, 'random_forest': 0.0074255827590272916, 'monotonic_xgboost': 0.07621355799826687}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2341,dirichlet_random,0.15,3168.0,0.5624410899777672,0.7880828972930644,0.13315480555157702,"{'xgboost': 0.515746307899471, 'catboost': 0.37008608906675966, 'optuna_best_catboost': 0.031782518809066775, 'random_forest': 0.06912563404668749, 'monotonic_xgboost': 0.013259450178015306}",,,,,,False,B_FN5_FP1,validation,False
taiwan,124,dirichlet_random,0.15,3168.0,0.5624348903462583,0.7883217270048996,0.13307882273114752,"{'xgboost': 0.006173836956767648, 'catboost': 0.16869461548188092, 'optuna_best_catboost': 0.3448682839554464, 'random_forest': 0.16910996714427268, 'monotonic_xgboost': 0.31115329646163226}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1210,dirichlet_random,0.15,3168.0,0.5623654644986215,0.788319953117776,0.13307165548823024,"{'xgboost': 0.3152209176522914, 'catboost': 0.20636717447547898, 'optuna_best_catboost': 0.1981613963234999, 'random_forest': 0.07695716817049911, 'monotonic_xgboost': 0.20329334337823068}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2746,dirichlet_random,0.15,3168.0,0.5623276318960903,0.7881588519144516,0.13311967495270838,"{'xgboost': 0.4805778713800058, 'catboost': 0.21944622643591938, 'optuna_best_catboost': 0.16890527613716855, 'random_forest': 0.050162767298297405, 'monotonic_xgboost': 0.08090785874860884}",,,,,,False,B_FN5_FP1,validation,False
taiwan,942,dirichlet_random,0.15,3168.0,0.5623215901133484,0.7883620426213471,0.13306589019914677,"{'xgboost': 0.30979801737289214, 'catboost': 0.19261927912706125, 'optuna_best_catboost': 0.18816603974239332, 'random_forest': 0.08023573453194835, 'monotonic_xgboost': 0.2291809292257049}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1585,dirichlet_random,0.15,3168.0,0.5623165311527999,0.7875139633137564,0.13319127032424338,"{'xgboost': 0.04124828947125651, 'catboost': 0.3177689879998518, 'optuna_best_catboost': 0.4463621742598403, 'random_forest': 0.09746269744859708, 'monotonic_xgboost': 0.09715785082045424}",,,,,,False,B_FN5_FP1,validation,False
taiwan,695,dirichlet_random,0.15,3168.0,0.5623138512179646,0.7881380490563646,0.1331372817795038,"{'xgboost': 0.3997654372293869, 'catboost': 0.39849255170460407, 'optuna_best_catboost': 0.07114408430087849, 'random_forest': 0.0545271776208206, 'monotonic_xgboost': 0.07607074914431014}",,,,,,False,B_FN5_FP1,validation,False
taiwan,302,dirichlet_random,0.15,3168.0,0.5622688386972056,0.7883133413566786,0.1330925107380246,"{'xgboost': 0.42347423429985404, 'catboost': 0.2618570860164468, 'optuna_best_catboost': 0.09090246578712459, 'random_forest': 0.07510267675077678, 'monotonic_xgboost': 0.14866353714579789}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1199,dirichlet_random,0.15,3168.0,0.5622584678504088,0.7876816762781784,0.13320827539513674,"{'xgboost': 0.05050241014331703, 'catboost': 0.5967591705994216, 'optuna_best_catboost': 0.15823262768281968, 'random_forest': 0.0983680949295689, 'monotonic_xgboost': 0.09613769664487275}",,,,,,False,B_FN5_FP1,validation,False
