t_low,t_high,expected_policy_cost,low_count,manual_review_count,high_count,low_rate,manual_review_rate,high_rate,low_false_negative,high_false_positive,low_true_negative,high_true_positive,manual_review_default,manual_review_non_default,high_risk_precision,high_risk_recall,review_capture_recall,auto_decision_rate,meets_review_capture_recall,meets_review_rate,meets_constraints
0.35,0.8,1250.5,690,879,405,0.3495440729483283,0.4452887537993921,0.20516717325227962,151,56,539,349,527,352,0.8617283950617284,0.33982473222979553,0.8529698149951315,0.5547112462006079,True,True,True
0.4,0.55,1281.0,778,238,958,0.3941236068895643,0.12056737588652482,0.48530901722391084,187,227,591,731,109,129,0.7630480167014614,0.7117818889970788,0.8179162609542356,0.8794326241134752,True,True,True
0.4,0.5,1282.0,778,148,1048,0.3941236068895643,0.07497467071935157,0.5309017223910841,187,273,591,775,65,83,0.7395038167938931,0.7546251217137293,0.8179162609542356,0.9250253292806484,True,True,True
0.4,0.45,1286.5,778,65,1131,0.3941236068895643,0.03292806484295846,0.5729483282674772,187,319,591,812,28,37,0.717948717948718,0.7906523855890945,0.8179162609542356,0.9670719351570415,True,True,True
0.4,0.6,1289.5,778,321,875,0.3941236068895643,0.16261398176291794,0.4432624113475177,187,194,591,681,159,162,0.7782857142857142,0.6630963972736125,0.8179162609542356,0.837386018237082,True,True,True
0.4,0.65,1302.0,778,412,784,0.3941236068895643,0.20871327254305977,0.3971631205673759,187,161,591,623,217,195,0.7946428571428571,0.6066212268743915,0.8179162609542356,0.7912867274569402,True,True,True
0.4,0.7,1316.0,778,532,664,0.3941236068895643,0.2695035460992908,0.3363728470111449,187,115,591,549,291,241,0.8268072289156626,0.5345666991236612,0.8179162609542356,0.7304964539007093,True,True,True
0.4,0.75,1345.0,778,646,550,0.3941236068895643,0.3272543059777102,0.2786220871327254,187,87,591,463,377,269,0.8418181818181818,0.4508276533592989,0.8179162609542356,0.6727456940222898,True,True,True
0.4,0.8,1386.5,778,791,405,0.3941236068895643,0.40070921985815605,0.20516717325227962,187,56,591,349,491,300,0.8617283950617284,0.33982473222979553,0.8179162609542356,0.599290780141844,True,True,True
0.45,0.55,1388.5,843,173,958,0.4270516717325228,0.08763931104356636,0.48530901722391084,215,227,628,731,81,92,0.7630480167014614,0.7117818889970788,0.7906523855890945,0.9123606889564336,True,True,True
0.45,0.5,1389.5,843,83,1048,0.4270516717325228,0.04204660587639311,0.5309017223910841,215,273,628,775,37,46,0.7395038167938931,0.7546251217137293,0.7906523855890945,0.9579533941236069,True,True,True
0.45,0.6,1397.0,843,256,875,0.4270516717325228,0.12968591691995948,0.4432624113475177,215,194,628,681,131,125,0.7782857142857142,0.6630963972736125,0.7906523855890945,0.8703140830800405,True,True,True
0.45,0.65,1409.5,843,347,784,0.4270516717325228,0.1757852077001013,0.3971631205673759,215,161,628,623,189,158,0.7946428571428571,0.6066212268743915,0.7906523855890945,0.8242147922998987,True,True,True
0.45,0.7,1423.5,843,467,664,0.4270516717325228,0.23657548125633232,0.3363728470111449,215,115,628,549,263,204,0.8268072289156626,0.5345666991236612,0.7906523855890945,0.7634245187436677,True,True,True
0.45,0.75,1452.5,843,581,550,0.4270516717325228,0.29432624113475175,0.2786220871327254,215,87,628,463,349,232,0.8418181818181818,0.4508276533592989,0.7906523855890945,0.7056737588652482,True,True,True
0.45,0.8,1494.0,843,726,405,0.4270516717325228,0.3677811550151976,0.20516717325227962,215,56,628,349,463,263,0.8617283950617284,0.33982473222979553,0.7906523855890945,0.6322188449848024,True,True,True
0.5,0.55,1532.0,926,90,958,0.4690982776089159,0.04559270516717325,0.48530901722391084,252,227,674,731,44,46,0.7630480167014614,0.7117818889970788,0.7546251217137293,0.9544072948328267,True,True,True
