audit_timestamp_local,source_type,source_file,sheet_name,result_theme,row_count,column_count,column_names,empty_columns,empty_column_count,missing_winner_column,missing_direction_column,duplicate_row_count,has_duplicate_rows,has_dataset_column,has_model_column,has_metric_column,has_threshold_column,has_cost_scenario_column,has_winner_column,has_direction_column,read_status,read_error
2026-04-29 14:50:47,csv_file,outputs/tables/hyperparameter_tuning_results.csv,,model_result,8,9,rank_test_score | mean_test_score | std_test_score | param_model__n_estimators | param_model__max_depth | param_model__learning_rate | param_model__subsample | param_model__colsample_bytree | param_model__min_child_weight,,0,missing_winner_column,missing_direction_column,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/ks_decile_table.csv,,other_table,10,8,decile | count | bad | good | bad_rate | cum_bad_rate | cum_good_rate | ks,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/leakage_checklist.csv,,other_table,13,3,check | status | evidence,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/lime_borderline_customer.csv,,other_table,10,2,feature_rule | lime_weight,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/lime_local_cases.csv,,other_table,40,4,case_name | row_index | feature_rule | lime_weight,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/lime_local_features.csv,,threshold,50,14,dataset | model | case_type | row_id | predicted_probability | threshold | rank | feature_rule | raw_feature | lime_weight | abs_lime_weight | lime_sign | explanation_png | explanation_html,,0,,,0,False,True,True,False,True,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/local_explanation_cases.csv,,threshold,4,5,case_name | row_index | actual | predicted_at_threshold_015 | predicted_probability,,0,,,0,False,False,False,False,False,False,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/manual_review_band_results.csv,,model_result;calibration;manual_review,29106,42,dataset | selection_split | test_set_used | train_rows | validation_rows | test_rows_reserved | model | source_phase | model_family | calibration_method | scenario | fn_cost | fp_cost | manual_review_cost | max_review_rate_constraint | min_review_capture_recall_constraint | meets_review_rate_constraint | meets_review_capture_recall_constraint | meets_constraints | candidate_selection_policy | t_low | t_high | expected_policy_cost | expected_policy_cost_per_1000 | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | auto_decision_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | manual_review_default_rate | high_risk_precision | high_risk_recall | review_capture_recall | is_best_band_for_scenario,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,False,True,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/manual_review_band_results_heloc.csv,,model_result;calibration;manual_review,14553,42,dataset | selection_split | test_set_used | train_rows | validation_rows | test_rows_reserved | model | source_phase | model_family | calibration_method | scenario | fn_cost | fp_cost | manual_review_cost | max_review_rate_constraint | min_review_capture_recall_constraint | meets_review_rate_constraint | meets_review_capture_recall_constraint | meets_constraints | candidate_selection_policy | t_low | t_high | expected_policy_cost | expected_policy_cost_per_1000 | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | auto_decision_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | manual_review_default_rate | high_risk_precision | high_risk_recall | review_capture_recall | is_best_band_for_scenario,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,False,True,False,False,PASS,
2026-04-29 14:50:47,csv_file,outputs/tables/manual_review_band_results_taiwan.csv,,model_result;calibration;manual_review,14553,42,dataset | selection_split | test_set_used | train_rows | validation_rows | test_rows_reserved | model | source_phase | model_family | calibration_method | scenario | fn_cost | fp_cost | manual_review_cost | max_review_rate_constraint | min_review_capture_recall_constraint | meets_review_rate_constraint | meets_review_capture_recall_constraint | meets_constraints | candidate_selection_policy | t_low | t_high | expected_policy_cost | expected_policy_cost_per_1000 | low_count | manual_review_count | high_count | low_rate | manual_review_rate | high_rate | auto_decision_rate | low_false_negative | high_false_positive | low_true_negative | high_true_positive | manual_review_default | manual_review_non_default | manual_review_default_rate | high_risk_precision | high_risk_recall | review_capture_recall | is_best_band_for_scenario,,0,missing_winner_column,missing_direction_column,0,False,True,True,False,False,True,False,False,PASS,
