dataset,study_name,trial_number,state,objective,primary_metric_pr_auc,cv_n_splits,cv_n_repeats,cv_total_folds,metric_pr_auc,metric_roc_auc,metric_recall,metric_brier_score,metric_fn_weighted_cost,metric_fn,metric_fp,metric_tp,metric_tn,metric_pr_auc_std,param_model_type,param_lgbm_n_estimators,param_lgbm_learning_rate,param_lgbm_num_leaves,param_lgbm_max_depth,param_lgbm_min_child_samples,param_lgbm_subsample,param_lgbm_colsample_bytree,param_lgbm_reg_alpha,param_lgbm_reg_lambda,param_lgbm_class_weight,param_cat_iterations,param_cat_depth,param_cat_learning_rate,param_cat_l2_leaf_reg,param_cat_random_strength,param_cat_bagging_temperature,param_xgb_n_estimators,param_xgb_max_depth,param_xgb_learning_rate,param_xgb_subsample,param_xgb_colsample_bytree,param_xgb_min_child_weight,param_xgb_reg_alpha,param_xgb_reg_lambda
heloc,heloc_pr_auc_optuna,23,COMPLETE,mean_cv_pr_auc,0.796474847512151,5,3,15,0.796474847512151,0.8009601670981135,0.7580925017715942,0.1817946287521372,915.9333333333333,149.06666666666666,170.6,467.1333333333333,397.6,0.020487577400562517,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.011730625813906133,0.698048238984211,0.9039203395000098,10.0,0.0003160726693911962,19.505076234483965
heloc,heloc_pr_auc_optuna,24,COMPLETE,mean_cv_pr_auc,0.7956496614720765,5,3,15,0.7956496614720765,0.8011817672425146,0.7573349260140183,0.18155119430985664,916.6666666666666,149.53333333333333,169.0,466.6666666666667,399.2,0.02135903719214511,xgboost,,,,,,,,,,,,,,,,,500.0,3.0,0.01664966272119557,0.7469660414782839,0.8807552520701881,9.0,1.776379349308072e-05,1.8081461264768415
heloc,heloc_pr_auc_optuna,25,COMPLETE,mean_cv_pr_auc,0.7954532404175493,5,3,15,0.7954532404175493,0.8009727398713816,0.7563603738239071,0.1816014436857505,919.1333333333333,150.13333333333333,168.46666666666667,466.06666666666666,399.73333333333335,0.021688851852639808,xgboost,,,,,,,,,,,,,,,,,450.0,3.0,0.01579741605722567,0.7519473142883122,0.9069335114955015,8.0,0.012736209574543078,1.8386104512712438
heloc,heloc_pr_auc_optuna,26,COMPLETE,mean_cv_pr_auc,0.7957818612225047,5,3,15,0.7957818612225047,0.8008766341061399,0.7571177741761211,0.18169257162556046,917.9333333333333,149.66666666666666,169.6,466.53333333333336,398.6,0.021473003296566963,xgboost,,,,,,,,,,,,,,,,,450.0,3.0,0.016012645839307636,0.7373965002222267,0.9737942637093298,8.0,6.442274493789188e-06,2.347972102668705
heloc,heloc_pr_auc_optuna,27,COMPLETE,mean_cv_pr_auc,0.7981834269638479,5,3,15,0.7981834269638479,0.8018429575399515,0.758308425771959,0.18132761105058473,914.4666666666667,148.93333333333334,169.8,467.26666666666665,398.4,0.020651215636182343,xgboost,,,,,,,,,,,,,,,,,550.0,4.0,0.010614000612708266,0.6515229215914085,0.8550241805497332,10.0,0.0112685356039573,15.84682035054394
heloc,heloc_pr_auc_optuna,28,COMPLETE,mean_cv_pr_auc,0.7942721259164186,5,3,15,0.7942721259164186,0.7992885321668379,0.7589561977730537,0.18267557627861006,913.8666666666667,148.53333333333333,171.2,467.6666666666667,397.0,0.020891806252733684,xgboost,,,,,,,,,,,,,,,,,450.0,5.0,0.02157401425792691,0.6520144770787952,0.8350718856599736,8.0,0.02575663421052499,3.83236850343547
heloc,heloc_pr_auc_optuna,29,COMPLETE,mean_cv_pr_auc,0.7831761042102628,5,3,15,0.7831761042102628,0.7893821806253574,0.7480273913012973,0.1888073836737196,947.2,155.26666666666668,170.86666666666667,460.93333333333334,397.3333333333333,0.019755641183068908,xgboost,,,,,,,,,,,,,,,,,500.0,4.0,0.06640434894336106,0.7885365313730089,0.8577970127739057,9.0,8.871291654204798e-07,0.2706050065999862
heloc,heloc_pr_auc_optuna,30,COMPLETE,mean_cv_pr_auc,0.7765325357893509,5,3,15,0.7765325357893509,0.7833000571796082,0.7286601836844949,0.19254566401618886,1004.8666666666667,167.2,168.86666666666667,449.0,399.3333333333333,0.020646518803635466,lightgbm,650.0,0.13983362981352776,93.0,3.0,138.0,0.6511490394536135,0.6568313935683494,0.4376679462758056,0.05961984439631732,balanced,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,31,COMPLETE,mean_cv_pr_auc,0.795871900645888,5,3,15,0.795871900645888,0.8004543543210335,0.7577687034737278,0.18204109138520555,918.0666666666667,149.26666666666668,171.73333333333332,466.93333333333334,396.46666666666664,0.020361196623884775,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.010075793658395064,0.699086858511075,0.9184628313883428,10.0,0.0022318317913383174,19.360293274501565
heloc,heloc_pr_auc_optuna,32,COMPLETE,mean_cv_pr_auc,0.7970560755011696,5,3,15,0.7970560755011696,0.8009923197716827,0.7592803468816436,0.1817885538731262,912.4,148.33333333333334,170.73333333333332,467.8666666666667,397.46666666666664,0.020364136912257667,xgboost,,,,,,,,,,,,,,,,,550.0,5.0,0.014331639479562638,0.6558435424317918,0.9329771836642623,10.0,5.6570627956719354e-05,5.547263520243582
heloc,heloc_pr_auc_optuna,33,COMPLETE,mean_cv_pr_auc,0.796301876266879,5,3,15,0.796301876266879,0.8007690770692709,0.7586331010966344,0.18186267351860322,913.5333333333333,148.73333333333332,169.86666666666667,467.46666666666664,398.3333333333333,0.020292914887134608,xgboost,,,,,,,,,,,,,,,,,500.0,5.0,0.015515750734877895,0.6542308147268496,0.9445183791513339,9.0,3.846180221469139e-05,5.1106259986685565
heloc,heloc_pr_auc_optuna,34,COMPLETE,mean_cv_pr_auc,0.7958601971448753,5,3,15,0.7958601971448753,0.8013020060072055,0.7590651245027258,0.18152835977105475,911.7333333333333,148.46666666666667,169.4,467.73333333333335,398.8,0.021245587803404554,xgboost,,,,,,,,,,,,,,,,,500.0,5.0,0.01361746892485231,0.6522540286028835,0.7831873848007547,9.0,7.522860536849308e-05,0.6719688234243089
heloc,heloc_pr_auc_optuna,35,COMPLETE,mean_cv_pr_auc,0.7925077153202447,5,3,15,0.7925077153202447,0.7971898340297383,0.7583064963129794,0.18381732271572038,916.2,148.93333333333334,171.53333333333333,467.26666666666665,396.6666666666667,0.02032032077239204,xgboost,,,,,,,,,,,,,,,,,550.0,6.0,0.020580562815421272,0.7303385610472654,0.8534412536044587,10.0,0.2046087632875154,6.3071138745139645
heloc,heloc_pr_auc_optuna,36,COMPLETE,mean_cv_pr_auc,0.7935644827368853,5,3,15,0.7935644827368853,0.7988855896247972,0.7602541974503078,0.18276016325293246,907.7333333333333,147.73333333333332,169.06666666666666,468.46666666666664,399.1333333333333,0.020709175450937856,xgboost,,,,,,,,,,,,,,,,,450.0,4.0,0.03108108429150205,0.7955838173374541,0.9413138876133501,7.0,2.1636617972443537e-06,6.63710224706298
heloc,heloc_pr_auc_optuna,37,COMPLETE,mean_cv_pr_auc,0.795014808816826,5,3,15,0.795014808816826,0.8003144650606913,0.7601452707206355,0.1819336965091123,907.6666666666666,147.8,168.66666666666666,468.4,399.53333333333336,0.020760257956824985,xgboost,,,,,,,,,,,,,,,,,500.0,5.0,0.013308710249181468,0.6809507302771979,0.8728746327360948,4.0,6.400819715959578e-05,0.6177316572174518
heloc,heloc_pr_auc_optuna,38,COMPLETE,mean_cv_pr_auc,0.7805782652227181,5,3,15,0.7805782652227181,0.7871325567096015,0.735800585152287,0.1900560927718983,979.5333333333333,162.8,165.53333333333333,453.4,402.6666666666667,0.019469282808059898,lightgbm,150.0,0.14230735424783952,60.0,6.0,86.0,0.9936489221012335,0.7928086565130359,0.03698883665813828,0.0620377784711024,balanced,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,39,COMPLETE,mean_cv_pr_auc,0.7958029337483367,5,3,15,0.7958029337483367,0.8016045454538595,0.7593892736113156,0.18132456653811024,909.5333333333333,148.26666666666668,168.2,467.93333333333334,400.0,0.021285099524942126,xgboost,,,,,,,,,,,,,,,,,400.0,4.0,0.01885421045187089,0.7130318467273955,0.7927100319397756,9.0,0.006713680217886527,0.01802991878263077
heloc,heloc_pr_auc_optuna,40,COMPLETE,mean_cv_pr_auc,0.7950621129143635,5,3,15,0.7950621129143635,0.8003095580143944,0.7600386242606663,0.18199940114330726,908.4,147.86666666666667,169.06666666666666,468.3333333333333,399.1333333333333,0.020931372802694276,xgboost,,,,,,,,,,,,,,,,,550.0,5.0,0.013428910849436827,0.7775158455455194,0.9995559626501347,8.0,4.0590938597988965e-07,1.0060027667002909
heloc,heloc_pr_auc_optuna,41,COMPLETE,mean_cv_pr_auc,0.7967403152671977,5,3,15,0.7967403152671977,0.8011365149424294,0.7577683526630044,0.18165954126248024,916.5333333333333,149.26666666666668,170.2,466.93333333333334,398.0,0.020887918905072918,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.012305793620829366,0.6837663890204496,0.8904160507127838,10.0,0.00039734589765833613,17.564492269118883
heloc,heloc_pr_auc_optuna,42,COMPLETE,mean_cv_pr_auc,0.7967500613934585,5,3,15,0.7967500613934585,0.8012933369597955,0.7571184757975683,0.18157158629357512,917.9333333333333,149.66666666666666,169.6,466.53333333333336,398.6,0.02099272619586905,xgboost,,,,,,,,,,,,,,,,,550.0,3.0,0.012728338120849444,0.6695061076699617,0.8862509623184237,10.0,0.001079179378022222,8.702449505601388
heloc,heloc_pr_auc_optuna,43,COMPLETE,mean_cv_pr_auc,0.7928383771893655,5,3,15,0.7928383771893655,0.7979325766377677,0.761447129315849,0.18390574773371401,910.4666666666667,147.0,175.46666666666667,469.2,392.73333333333335,0.020129097682592065,xgboost,,,,,,,,,,,,,,,,,250.0,3.0,0.011893867648142807,0.6729146235064,0.8802337535287621,10.0,0.0007918003468611157,7.423506131571047
heloc,heloc_pr_auc_optuna,44,COMPLETE,mean_cv_pr_auc,0.7939523812522223,5,3,15,0.7939523812522223,0.7985429671759728,0.7535493274958429,0.1828897354385479,929.5333333333333,151.86666666666667,170.2,464.3333333333333,398.0,0.020238594383399065,xgboost,,,,,,,,,,,,,,,,,500.0,2.0,0.012438493659661102,0.6728035648066579,0.9291084032965241,9.0,0.06303861747535017,3.37173899978284
heloc,heloc_pr_auc_optuna,45,COMPLETE,mean_cv_pr_auc,0.784870376469685,5,3,15,0.784870376469685,0.7902684345665275,0.7534372434696582,0.18799896475165415,932.1333333333333,151.93333333333334,172.46666666666667,464.26666666666665,395.73333333333335,0.02053717590972939,lightgbm,650.0,0.05134920255042612,74.0,6.0,96.0,0.8588061143608061,0.6718080580863593,0.0009255744107577464,19.549708192799844,,,,,,,,,,,,,,,
heloc,heloc_pr_auc_optuna,46,COMPLETE,mean_cv_pr_auc,0.7961595844023688,5,3,15,0.7961595844023688,0.8010314574544892,0.7583075487451503,0.1817722834518384,913.4,148.93333333333334,168.73333333333332,467.26666666666665,399.46666666666664,0.02080076845789313,xgboost,,,,,,,,,,,,,,,,,550.0,4.0,0.017883785080982484,0.6520441152921789,0.8631229760153954,10.0,0.003027212703700903,7.753373074037226
heloc,heloc_pr_auc_optuna,47,COMPLETE,mean_cv_pr_auc,0.7978276298150412,5,3,15,0.7978276298150412,0.8018573768865008,0.7584171770962695,0.18128234895288287,914.8666666666667,148.86666666666667,170.53333333333333,467.3333333333333,397.6666666666667,0.02063465543967099,xgboost,,,,,,,,,,,,,,,,,500.0,4.0,0.010044976106403827,0.6826077658110739,0.812093630451449,9.0,0.0001415854636162708,8.860602977671945
heloc,heloc_pr_auc_optuna,48,COMPLETE,mean_cv_pr_auc,0.7824238526212416,5,3,15,0.7824238526212416,0.7868513809523937,0.7469449648136844,0.19079084403747876,953.9333333333333,155.93333333333334,174.26666666666668,460.26666666666665,393.93333333333334,0.018605707256151578,xgboost,,,,,,,,,,,,,,,,,550.0,4.0,0.08160445747616028,0.690242756086487,0.7988365516346767,7.0,0.0001737551980195682,7.182379081927647
heloc,heloc_pr_auc_optuna,49,COMPLETE,mean_cv_pr_auc,0.7855521698679742,5,3,15,0.7855521698679742,0.7933144614708273,0.7393732415612482,0.1855842009994591,964.8,160.6,161.8,455.6,406.4,0.02175569638421505,lightgbm,150.0,0.0663698410844797,17.0,8.0,15.0,0.7562478510691094,0.9914182784597567,0.0008639361620051436,0.5969841262779199,balanced,,,,,,,,,,,,,,
