dataset,stability_scope,model_family,seed_a,seed_b,spearman_rho,spearman_p_value,kendall_tau,kendall_p_value,kendalls_w,top5_overlap_count,top5_overlap_rate,top10_overlap_count,top10_overlap_rate
heloc,reduced,lightgbm,182545,858280,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,858560,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,887876,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,893119,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,926740,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,970694,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,182545,975585,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,227235,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,276757,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,354524,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,370788,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,402405,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,432996,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,438858,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,443405,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,445686,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,450372,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,450451,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,500337,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,513210,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,526458,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,545418,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,554576,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,631658,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,643850,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,654541,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,677918,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,697339,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,700518,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,717452,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,735725,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,758081,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,761112,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,773919,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,778383,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,781548,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,786037,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,822743,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,827621,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,839722,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,858280,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,858560,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,887876,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,893119,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,926740,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,970694,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,201462,975585,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,276757,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,354524,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,370788,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,402405,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,432996,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,438858,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,443405,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,445686,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,450372,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,450451,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,500337,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,513210,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,526458,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,545418,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,554576,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,631658,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,643850,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,654541,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,677918,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,697339,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,700518,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,717452,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,735725,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,758081,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,761112,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,773919,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,778383,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,781548,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,786037,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,822743,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,827621,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,839722,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,858280,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,858560,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,887876,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,893119,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,926740,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,970694,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,227235,975585,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,354524,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,370788,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,402405,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,432996,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,438858,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,443405,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,445686,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,450372,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,450451,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,500337,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,513210,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,526458,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,545418,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,554576,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,631658,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,643850,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,654541,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,677918,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,697339,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,700518,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,717452,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,735725,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,758081,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,761112,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,773919,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,778383,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,781548,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,786037,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,822743,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,827621,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,839722,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,858280,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,858560,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,887876,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,893119,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,926740,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,970694,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,276757,975585,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,370788,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,402405,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,432996,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,438858,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,443405,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,445686,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,450372,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,450451,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,500337,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,513210,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,526458,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,545418,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,554576,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,631658,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,643850,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,654541,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,677918,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,697339,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,700518,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,717452,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,735725,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,758081,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,761112,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,773919,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,778383,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,781548,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,786037,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,822743,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,827621,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,839722,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,858280,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,858560,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,887876,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,893119,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,926740,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,970694,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,354524,975585,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,402405,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,432996,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,438858,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,443405,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,445686,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,450372,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,450451,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,500337,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,513210,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,526458,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,545418,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,554576,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,631658,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,643850,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,654541,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,677918,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,697339,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,700518,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,717452,1.0,0.0,0.9999999999999998,4.96031746031746e-05,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,735725,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,758081,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,761112,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
heloc,reduced,lightgbm,370788,773919,0.9761904761904763,3.3143960262001043e-05,0.9285714285714285,0.0003968253968253968,0.9908380952380952,5,1.0,8,0.8
