dataset,system,row_type,feature_group,feature,fp_mean,tp_mean,tn_mean,fn_mean,smd_fp_vs_tp,smd_fp_vs_tn,smd_fp_vs_fn,abs_smd_fp_vs_tp,abs_smd_fp_vs_tn,abs_smd_fp_vs_fn,fp_closer_to_feature,fp_group_size,tp_group_size,tn_group_size,fn_group_size
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,revolving_burden_proxy,26.237373737373737,45.331987891019175,8.161073825503356,12.45,-0.7223088077901056,1.011040935082574,0.7618182211399326,0.7223088077901056,1.011040935082574,0.7618182211399326,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,credit_history_length_proxy,206.09022556390977,170.66964285714286,274.6845637583893,259.35,0.3752018354996496,-0.7209176735030844,-0.5809367934881232,0.3752018354996496,0.7209176735030844,0.5809367934881232,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,negative_trade_signal,0.5288220551378446,0.6904761904761905,0.087248322147651,0.05,-0.3358286325647986,1.0876463317175553,1.2373821236739102,0.3358286325647986,1.0876463317175553,1.2373821236739102,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,high_utilization_signal,0.4015151515151515,0.6559031281533805,0.1342281879194631,0.15,-0.5267121286152301,0.6321113428512966,0.5809926486764374,0.5267121286152301,0.6321113428512966,0.5809926486764374,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,NumBank2NatlTradesWHighUtilization,0.7690288713910761,1.4515441959531417,0.1621621621621621,0.15,-0.46077410503359034,0.6484973263253953,0.6725280016161171,0.46077410503359034,0.6484973263253953,0.6725280016161171,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,NumTrades60Ever2DerogPubRec,0.4273182957393484,0.8581349206349206,0.0134228187919463,0.0,-0.34436449585888795,0.6074986852673221,0.631752786404242,0.34436449585888795,0.6074986852673221,0.631752786404242,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,NumTrades90Ever2DerogPubRec,0.2606516290726817,0.5783730158730159,0.0067114093959731,0.0,-0.3171431744794186,0.5074772573275889,0.5244152527471477,0.3171431744794186,0.5074772573275889,0.5244152527471477,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,installment_burden_proxy,66.4047619047619,70.88311688311688,64.05681818181819,71.83333333333333,-0.1834154194143649,0.09143257273329064,-0.23466097434862995,0.1834154194143649,0.09143257273329064,0.23466097434862995,TN-like possible false alarm,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,recent_inquiry_pressure,0.952235206826192,1.5602991452991457,0.3012195121951219,0.3284313725490196,-0.2804557025455189,0.5825631916469555,0.5785698811079582,0.2804557025455189,0.5825631916469555,0.5785698811079582,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,trade_activity_ratio,0.1038241433201911,0.1312958714564777,0.0865346164170119,0.0647749679523997,-0.10697587636103861,0.06526512227387239,0.23088583956215633,0.10697587636103861,0.06526512227387239,0.23088583956215633,TN-like possible false alarm,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,group_summary,heloc_risk,__group_mean_abs_smd__,,,,,,,,0.4338962445551165,0.7034306430047318,0.6999476978213205,TP-like risky profile,,,,
