dataset,split,model,policy_type,capacity_pct,review_count,total_defaults,defaults_captured_in_review,default_capture_rate,precision_at_k,recall_at_k,lift_at_k,nondefaults_reviewed,false_alarm_count,manual_review_rate,auto_decision_rate,low_risk_default_count,low_risk_default_rate,high_risk_count,high_risk_precision,t_low,t_high,review_adjusted_cost,random_expected_defaults_captured,oracle_defaults_captured,oracle_capture_rate,net_value_vs_random,net_value_vs_v2,selection_role,test_set_used_for_selection,candidate_note,comment,locked_from_validation_model,locked_from_validation_policy_type,locked_from_validation_capacity_pct
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.2,395,1027,83,0.08081791626095423,0.21012658227848102,0.08081791626095423,0.4038849789851232,312,776,0.2001013171225937,0.7998986828774063,18,0.09523809523809523,1390,0.6661870503597123,0.18014781460472262,0.3287644614806855,751.5,205.50405268490374,395,0.38461538461538464,3553.479736575481,-22.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.25,494,1027,425,0.41382667964946446,0.8603238866396761,0.41382667964946446,1.653631306939358,69,69,0.2502532928064843,0.7497467071935157,602,0.40675675675675677,0,,,,3257.0,257.01013171225935,494,0.4810126582278481,839.9493414387034,-2528.0,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.25,494,1027,112,0.10905550146056475,0.22672064777327935,0.10905550146056475,0.43578048559343086,382,810,0.2502532928064843,0.7497467071935157,13,0.08666666666666667,1330,0.6781954887218045,0.17024811591901384,0.35738857460352974,740.0,257.01013171225935,494,0.4810126582278481,3356.9493414387034,-11.0,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,SCRE-Pareto probability ranking,top_k_review,0.3,593,1027,503,0.48977604673807207,0.8482293423271501,0.48977604673807207,1.6303843444535486,90,90,0.30040526849037485,0.6995947315096251,524,0.37943519188993485,0,,,,2916.5,308.516210739615,593,0.5774099318403116,972.4189463019252,-2187.5,validation_candidate,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,SCRE-Pareto probability ranking,three_bucket_capacity_band,0.3,593,1027,151,0.14703018500486856,0.25463743676222594,0.14703018500486856,0.4894394354124966,442,810,0.30040526849037485,0.6995947315096251,13,0.08666666666666667,1231,0.7010560519902518,0.17024811591901384,0.40943303625330363,729.5,308.516210739615,593,0.5774099318403116,3159.418946301925,-0.5,validation_candidate,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.05,99,1027,87,0.08471275559883155,0.8787878787878788,0.08471275559883155,1.6891210055767019,12,12,0.05015197568389058,0.9498480243161094,940,0.5013333333333333,0,,,,4749.5,51.506079027355625,99,0.09639727361246349,177.46960486322132,-4020.5,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.05,321,1027,52,0.05063291139240506,0.16199376947040497,0.05063291139240506,0.31136874482432275,269,897,0.16261398176291794,0.837386018237082,7,0.12280701754385964,1596,0.606516290726817,0.15436241610738255,0.23076923076923078,823.5,167.00455927051672,321,0.31256085686465435,3636.977203647417,-94.5,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.1,198,1027,174,0.1694255111976631,0.8787878787878788,0.1694255111976631,1.6891210055767019,24,24,0.10030395136778116,0.8996960486322189,853,0.4802927927927928,0,,,,4364.0,103.01215805471125,198,0.19279454722492698,354.93920972644355,-3635.0,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.1,424,1027,71,0.0691333982473223,0.16745283018867924,0.0691333982473223,0.32186162297220333,353,897,0.21479229989868287,0.7852077001013171,7,0.12280701754385964,1493,0.6356329537843268,0.15436241610738255,0.31612903225806455,791.0,220.59169199594731,424,0.41285296981499514,3453.0415400202637,-62.0,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.15,297,1027,264,0.25705939629990265,0.8888888888888888,0.25705939629990265,1.7085361895488478,33,33,0.15045592705167174,0.8495440729483282,763,0.45497912939773405,0,,,,3963.5,154.51823708206686,297,0.2891918208373905,547.4088145896658,-3234.5,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.15,424,1027,71,0.0691333982473223,0.16745283018867924,0.0691333982473223,0.32186162297220333,353,897,0.21479229989868287,0.7852077001013171,7,0.12280701754385964,1493,0.6356329537843268,0.15436241610738255,0.31612903225806455,791.0,220.59169199594731,424,0.41285296981499514,3453.0415400202637,-62.0,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.2,395,1027,347,0.33787731256085685,0.8784810126582279,0.33787731256085685,1.6885311772028646,48,48,0.2001013171225937,0.7998986828774063,680,0.4306523115896137,0,,,,3597.5,205.50405268490374,395,0.38461538461538464,707.4797365754812,-2868.5,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.2,424,1027,71,0.0691333982473223,0.16745283018867924,0.0691333982473223,0.32186162297220333,353,897,0.21479229989868287,0.7852077001013171,7,0.12280701754385964,1493,0.6356329537843268,0.15436241610738255,0.31612903225806455,791.0,220.59169199594731,424,0.41285296981499514,3453.0415400202637,-62.0,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.25,494,1027,419,0.4079844206426485,0.8481781376518218,0.4079844206426485,1.630285923782567,75,75,0.2502532928064843,0.7497467071935157,608,0.41081081081081083,0,,,,3287.0,257.01013171225935,494,0.4810126582278481,809.9493414387034,-2558.0,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.25,687,1027,158,0.15384615384615385,0.22998544395924309,0.15384615384615385,0.4420557608330534,529,897,0.34802431610942247,0.6519756838905775,7,0.12280701754385964,1230,0.7008130081300813,0.15436241610738255,0.3684210526315789,746.5,357.4209726443769,687,0.6689386562804285,2944.8951367781156,-17.5,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,validation,Best EBM/monotonic model: EBM,top_k_review,0.3,593,1027,494,0.4810126582278481,0.8330522765598651,0.4810126582278481,1.601212457574658,99,99,0.30040526849037485,0.6995947315096251,533,0.38595220854453294,0,,,,2961.5,308.516210739615,593,0.5774099318403116,927.4189463019252,-2232.5,validation_candidate,False,,Top-K review only; no automatic high-risk rejection bucket.,,,
heloc,validation,Best EBM/monotonic model: EBM,three_bucket_capacity_band,0.3,687,1027,158,0.15384615384615385,0.22998544395924309,0.15384615384615385,0.4420557608330534,529,897,0.34802431610942247,0.6519756838905775,7,0.12280701754385964,1230,0.7008130081300813,0.15436241610738255,0.3684210526315789,746.5,357.4209726443769,687,0.6689386562804285,2944.8951367781156,-17.5,validation_candidate,False,,Three-bucket band; high-risk bucket cost included separately from manual review.,,,
heloc,locked_test,SCRE-Optimized probability ranking,top_k_review,0.2,395,1028,348,0.33852140077821014,0.8810126582278481,0.33852140077821014,1.6926070038910508,47,47,0.2,0.8,680,0.43037974683544306,0,,,,3597.5,205.6,395,0.3842412451361868,712.0,-2833.0,locked_test_evaluation,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,SCRE-Optimized probability ranking,top_k_review,0.2
heloc,locked_test,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.2,355,1028,78,0.07587548638132295,0.21971830985915494,0.07587548638132295,0.422124184797501,277,765,0.17974683544303796,0.8202531645569621,27,0.1291866028708134,1411,0.6541459957476967,0.3065857226250838,0.43797722060077293,800.5,184.77974683544304,355,0.3453307392996109,3593.1012658227846,-36.0,locked_test_evaluation,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.2
heloc,locked_test,SCRE-Optimized probability ranking,top_k_review,0.25,494,1028,423,0.41147859922178986,0.8562753036437247,0.41147859922178986,1.645081444257156,71,71,0.250126582278481,0.7498734177215189,605,0.4085077650236327,0,,,,3272.0,257.1301265822785,494,0.4805447470817121,829.3493670886073,-2507.5,locked_test_evaluation,False,weights renormalized over available components,Top-K review only; no automatic high-risk rejection bucket.,SCRE-Optimized probability ranking,top_k_review,0.25
heloc,locked_test,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.25,471,1028,116,0.11284046692607004,0.24628450106157113,0.11284046692607004,0.47316331672821305,355,765,0.23848101265822785,0.7615189873417721,27,0.1291866028708134,1295,0.6833976833976834,0.3065857226250838,0.4825029085110545,780.5,245.15848101265823,471,0.4581712062256809,3369.207594936708,-16.0,locked_test_evaluation,False,weights renormalized over available components,Three-bucket band; high-risk bucket cost included separately from manual review.,SCRE-Optimized probability ranking,three_bucket_capacity_band,0.25
